grd_id,n_users,car_tt_kfreq,pt_tt_kfreq,car_tt_kdist,pt_tt_kdist,car_tt_diff,pt_tt_diff,car_tt_diff_grd,pt_tt_diff_grd,popu,region,city
1kmN6629E0246,1,,,,,,,,,2,Åboland-Turunmaa,
1kmN6638E0272,5,19.67372286819117,13.09351487258927,14.305556468554528,6.014493915585534,12.323145231723615,14.172535829593004,5.368166399636642,7.079020957003735,85,Ekenäs,Hanko
1kmN6638E0273,9,24.141043306943345,31.358325804563673,24.141043306943345,31.358325804563673,0.0,0.0,0.0,0.0,337,Ekenäs,Hanko
1kmN6638E0274,6,8.876689372761277,24.200467785189808,8.876689372761277,24.200467785189808,0.0,0.0,0.0,0.0,237,Ekenäs,Hanko
1kmN6638E0275,2,8.31614657282711,21.20396448963481,5.724364166384601,6.0,0.0,0.0,2.5917824064425092,15.20396448963481,1,Ekenäs,Hanko
1kmN6638E0276,3,,,,,,,,,15,Ekenäs,Hanko
1kmN6638E0278,1,6.0,6.0,,,,,,,1,Ekenäs,Hanko
1kmN6639E0238,1,,,,,,,,,6,Åboland-Turunmaa,
1kmN6639E0271,2,,,,,,,,,131,Ekenäs,Hanko
1kmN6639E0272,8,7.178686236861117,14.32882483854882,8.265275369630437,22.019504020959946,0.0,0.0,-1.08658913276932,-7.690679182411126,991,Ekenäs,Hanko
1kmN6639E0273,8,32.980348559751675,27.307131413002228,5.775731217045559,5.775731217045559,29.184965902457787,29.184965902457787,27.204617342706115,21.53140019595667,1269,Ekenäs,Hanko
1kmN6639E0274,8,19.707871563272246,38.16195721160735,8.6886809888447,22.246775032727168,11.019190574427542,15.915182178880181,11.019190574427546,15.915182178880183,1039,Ekenäs,Hanko
1kmN6639E0275,9,18.21303067806607,72.38645645813695,18.21303067806607,72.38645645813695,0.0,0.0,0.0,0.0,301,Ekenäs,Hanko
1kmN6639E0276,4,,,,,,,,,484,Ekenäs,Hanko
1kmN6639E0277,2,5.70432475988573,5.70432475988573,,,,,,,120,Ekenäs,Hanko
1kmN6639E0280,1,,,,,,,,,13,Ekenäs,Hanko
1kmN6639E0282,1,,,,,,,,,8,Ekenäs,Hanko
1kmN6639E0286,1,,,,,,,,,13,Ekenäs,Hanko
1kmN6639E0287,1,,,,,,,,,20,Ekenäs,Hanko
1kmN6639E0289,1,,,,,,,,,15,Ekenäs,
1kmN6640E0184,2,,,,,,,,,34,Åboland-Turunmaa,
1kmN6640E0271,1,,,,,,,,,19,Ekenäs,Hanko
1kmN6640E0272,6,,,,,,,,,423,Ekenäs,Hanko
1kmN6640E0273,5,6.07971631489867,6.07971631489867,,,,,,,429,Ekenäs,Hanko
1kmN6640E0274,2,,,,,,,,,599,Ekenäs,Hanko
1kmN6640E0275,2,8.5,25.5,8.5,25.5,0.0,0.0,0.0,0.0,238,Ekenäs,Hanko
1kmN6640E0276,1,14.378378494155367,558.857026122384,6.917623336260223,23.281472546787057,7.460755157895144,535.5755535755969,7.460755157895144,535.5755535755969,9,Ekenäs,Hanko
1kmN6640E0278,1,,,,,,,,,9,Ekenäs,Hanko
1kmN6640E0279,3,,,,,,,,,39,Ekenäs,Hanko
1kmN6640E0280,2,,,,,,,,,23,Ekenäs,Hanko
1kmN6640E0306,1,,,,,,,,,5,Ekenäs,
1kmN6641E0272,1,,,16.52915924875165,86.66487801199087,,,,,37,Ekenäs,Hanko
1kmN6641E0275,1,11.934310168784627,45.33312956487639,11.934310168784627,45.33312956487639,0.0,0.0,0.0,0.0,9,Ekenäs,Hanko
1kmN6641E0276,2,,,,,,,,,3,Ekenäs,Hanko
1kmN6641E0289,1,,,,,,,,,1,Ekenäs,Hanko
1kmN6642E0276,1,5.776299617413946,5.776299617413946,5.776299617413946,5.776299617413946,0.0,0.0,0.0,0.0,4,Ekenäs,Hanko
1kmN6642E0277,1,,,,,,,,,18,Ekenäs,Hanko
1kmN6643E0245,1,5.764710053755513,5.764710053755513,5.790953326567294,5.790953326567294,0.0,0.0,-0.026243272811781182,-0.026243272811781182,5,Åboland-Turunmaa,Kimitoön
1kmN6643E0299,3,11.25,13.0,16.5,19.0,0.0,0.0,-5.25,-6.0,2,Ekenäs,Raseborg
1kmN6644E0243,1,51.1826850101674,,11.0,43.5,40.1826850101674,,40.1826850101674,,9,Åboland-Turunmaa,Kimitoön
1kmN6644E0244,1,,,,,,,,,1,Åboland-Turunmaa,Kimitoön
1kmN6644E0285,1,,,,,,,,,2,Ekenäs,Hanko
1kmN6644E0299,1,80.68692868106274,80.68692868106274,5.738977232867279,5.738977232867279,74.94795144819545,74.94795144819545,74.94795144819545,74.94795144819545,3,Ekenäs,Raseborg
1kmN6644E0302,1,5.717772456819294,5.717772456819294,5.717772456819294,5.717772456819294,0.0,0.0,0.0,0.0,3,Ekenäs,Raseborg
1kmN6645E0245,2,5.842319736516348,5.842319736516348,,,,,,,11,Åboland-Turunmaa,Kimitoön
1kmN6645E0247,2,7.0,12.0,7.0,12.0,0.0,0.0,0.0,0.0,2,Åboland-Turunmaa,Kimitoön
1kmN6645E0296,1,13.380205948374787,59.0,5.676575347357825,5.676575347357825,7.703630601016962,53.323424652642174,7.703630601016962,53.323424652642174,1,Ekenäs,
1kmN6645E0299,1,,,,,,,,,19,Ekenäs,
1kmN6645E0300,1,19.89985310232983,28.527960072944484,5.72020261247935,5.72020261247935,14.179650489850477,22.807757460465133,14.179650489850477,22.807757460465133,35,Ekenäs,
1kmN6645E0302,1,9.928804925048244,22.928804925048244,5.87495774197682,6.169312353262681,4.053847183071424,16.759492571785565,4.053847183071424,16.759492571785565,14,Ekenäs,Raseborg
1kmN6645E0303,1,12.0,19.0,,,,,,,16,Ekenäs,Raseborg
1kmN6646E0280,1,,,,,,,,,3,Ekenäs,
1kmN6646E0289,2,,,,,,,,,150,Ekenäs,Hanko
1kmN6646E0290,3,,,,,,,,,279,Ekenäs,Hanko
1kmN6646E0292,2,10.385346136389943,28.38534613638994,10.385346136389943,28.38534613638994,0.0,0.0,0.0,0.0,1,Ekenäs,Hanko
1kmN6646E0295,1,6.880076895160586,17.380076895160585,7.669577772744605,7.669577772744605,0.0,9.71049912241598,-0.7895008775840182,9.71049912241598,1,Ekenäs,
1kmN6646E0299,1,,,,,,,,,17,Ekenäs,
1kmN6646E0301,1,,,,,,,,,4,Ekenäs,
1kmN6646E0323,1,34.03349617214032,32.433284548786126,40.59231299885944,5.856661740643178,-6.558816826719124,26.57662280814295,-6.558816826719124,26.57662280814295,2,Ekenäs,
1kmN6647E0324,1,,,5.777202948674174,5.777202948674174,,,,,2,Ekenäs,
1kmN6648E0249,1,24.270349869823548,48.52572327918862,10.0,30.0,14.270349869823548,18.525723279188618,14.270349869823548,18.525723279188618,11,Åboland-Turunmaa,Kimitoön
1kmN6648E0250,2,,,,,,,,,5,Åboland-Turunmaa,Kimitoön
1kmN6648E0305,1,,,,,,,,,1,Ekenäs,Raseborg
1kmN6648E0314,1,8.713289501045223,1004.5972374974209,8.999858523031651,24.193649157760778,0.0,980.4035883396601,-0.28656902198642875,980.4035883396601,2,Ekenäs,Raseborg
1kmN6649E0270,1,,,,,,,,,1,Ekenäs,
1kmN6649E0293,1,7.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,146,Ekenäs,Raseborg
1kmN6649E0301,1,16.622205735822245,17.83545104868944,5.803549383898391,5.930325638400662,10.818656351923854,11.905125410288777,10.818656351923854,11.905125410288777,2,Ekenäs,Raseborg
1kmN6649E0309,1,55.02475310510354,55.02475310510354,55.02475310510354,55.02475310510354,0.0,0.0,0.0,0.0,4,Ekenäs,Raseborg
1kmN6649E0311,1,6.790438871093858,7.685658306640788,7.0,8.0,0.0,0.0,-0.20956112890614165,-0.3143416933592116,19,Ekenäs,Raseborg
1kmN6649E0315,1,6.063955241271131,7.548764699800249,5.915714371511431,7.193645347730696,0.1482408697597002,0.35511935206955325,0.1482408697597002,0.35511935206955325,5,Ekenäs,Raseborg
1kmN6650E0240,2,,,,,,,,,8,Åboland-Turunmaa,
1kmN6650E0293,1,,,,,,,,,4,Ekenäs,Raseborg
1kmN6650E0302,1,,,,,,,,,4,Ekenäs,Raseborg
1kmN6650E0311,1,,,,,,,,,17,Ekenäs,Raseborg
1kmN6651E0243,2,14.663831392342471,565.4765828824987,9.738317933988661,23.374314792783167,4.938827088143255,542.1022680897155,4.9255134583538105,542.1022680897156,5,Åboland-Turunmaa,Kimitoön
1kmN6651E0282,1,8.0,11.0,,,,,,,4,Ekenäs,
1kmN6651E0302,1,,,,,,,,,52,Ekenäs,Raseborg
1kmN6651E0303,2,,,,,,,,,229,Ekenäs,Raseborg
1kmN6651E0318,2,5.731298053346931,7.0,,,,,,,2,Ekenäs,
1kmN6651E0319,1,,,,,,,,,2,Ekenäs,
1kmN6651E0324,1,5.759506148104003,5.759506148104003,5.759506148104003,5.759506148104003,0.0,0.0,0.0,0.0,1,Ekenäs,
1kmN6652E0243,2,,,,,,,,,33,Åboland-Turunmaa,Kimitoön
1kmN6652E0286,1,,,,,,,,,2,Ekenäs,Raseborg
1kmN6652E0292,1,8.086423139676672,16.89889843767498,8.302145795494773,15.797796875349956,0.0,1.1011015623250238,-0.21572265581810157,1.1011015623250238,4,Ekenäs,Raseborg
1kmN6652E0297,1,,,,,,,,,81,Ekenäs,Raseborg
1kmN6652E0302,1,6.061949647141741,6.061949647141741,6.061949647141741,6.061949647141741,0.0,0.0,0.0,0.0,251,Ekenäs,Raseborg
1kmN6652E0303,3,,,,,,,,,191,Ekenäs,Raseborg
1kmN6652E0305,1,75.5,,15.0,47.0,60.5,,60.5,,1,Ekenäs,Raseborg
1kmN6652E0314,1,,,,,,,,,4,Ekenäs,Raseborg
1kmN6652E0319,3,63.83333333333333,54.5,34.4151488641591,13.044938381835717,16.333333333333332,47.5,29.41818446917423,41.45506161816428,2,Ekenäs,Raseborg
1kmN6652E0324,1,,,,,,,,,7,Ekenäs,
1kmN6652E0357,1,,,,,,,,,2,Helsinki,Kirkkonummi
1kmN6653E0230,1,,,,,,,,,4,Åboland-Turunmaa,
1kmN6653E0284,1,,,,,,,,,5,Ekenäs,Raseborg
1kmN6653E0285,1,,,,,,,,,4,Ekenäs,Raseborg
1kmN6653E0286,1,,,,,,,,,5,Ekenäs,Raseborg
1kmN6653E0297,1,1269.954653268523,36.5,13.952211375416422,27.17179411726407,1256.0024418931066,9.32820588273593,1256.0024418931066,9.32820588273593,4,Ekenäs,Raseborg
1kmN6653E0298,1,5.670124875062254,5.670124875062254,5.670124875062254,5.670124875062254,0.0,0.0,0.0,0.0,4,Ekenäs,Raseborg
1kmN6653E0300,3,5.677066625638257,10.0,,,,,,,108,Ekenäs,Raseborg
1kmN6653E0301,7,16.265137002767368,11.471682411212901,5.781243402454852,7.12804419181317,10.483893600312516,4.392772664719274,10.483893600312516,4.343638219399732,940,Ekenäs,Raseborg
1kmN6653E0302,7,6.0,9.0,,,,,,,1223,Ekenäs,Raseborg
1kmN6653E0318,2,22.719585202732862,38.457688451311185,22.144214114794682,21.918646491197805,0.5929217728734244,16.556592645048624,0.5753710879381799,16.53904196011338,11,Ekenäs,Raseborg
1kmN6653E0324,1,5.804579331428265,7.0,5.804579331428265,7.0,0.0,0.0,0.0,0.0,6,Ekenäs,
1kmN6653E0325,1,,,,,,,,,11,Ekenäs,
1kmN6653E0326,2,413.3018093173058,25.01104646610549,13.0,25.75,400.3018093173058,0.0,400.3018093173058,-0.7389535338945095,23,Ekenäs,Ingå
1kmN6653E0356,1,36.386407862809065,,31.988496445280838,,4.397911417528228,,4.397911417528228,,5,Helsinki,Kirkkonummi
1kmN6653E0357,1,12.333333333333334,25.5,9.0,25.5,3.333333333333334,0.0,3.333333333333334,0.0,1,Helsinki,Kirkkonummi
1kmN6654E0244,1,,,,,,,,,15,Åboland-Turunmaa,Kimitoön
1kmN6654E0268,1,31.9505630264707,37.80443298766484,23.0,21.5,8.9505630264707,16.30443298766484,8.9505630264707,16.30443298766484,6,Ekenäs,Raseborg
1kmN6654E0276,1,,,,,,,,,10,Ekenäs,Raseborg
1kmN6654E0286,1,15.5,7.0,15.5,7.0,0.0,0.0,0.0,0.0,9,Ekenäs,Raseborg
1kmN6654E0298,1,,,,,,,,,187,Ekenäs,Raseborg
1kmN6654E0299,2,,,,,,,,,172,Ekenäs,Raseborg
1kmN6654E0300,4,7.738475637013001,11.49472500356565,8.51087557010039,10.779623669758337,0.0,0.7151013338073131,-0.7723999330873896,0.7151013338073131,43,Ekenäs,Raseborg
1kmN6654E0301,7,9.642714528295935,29.851793452787156,,,,,,,1924,Ekenäs,Raseborg
1kmN6654E0302,4,,,,,,,,,995,Ekenäs,Raseborg
1kmN6654E0303,3,23.453141613384005,41.03455813022726,10.511398396168133,22.313904729482026,12.941743217215873,18.720653400745235,12.941743217215873,18.720653400745235,153,Ekenäs,Raseborg
1kmN6654E0324,1,,,,,,,,,2,Ekenäs,Ingå
1kmN6654E0325,3,12.169535853153846,25.08298042589411,10.738779234968465,21.0291700077022,1.4307566181853808,4.053810418191912,1.4307566181853808,4.053810418191912,21,Ekenäs,
1kmN6654E0357,2,,,,,,,,,4,Helsinki,Kirkkonummi
1kmN6654E0358,1,,,,,,,,,19,Helsinki,Kirkkonummi
1kmN6655E0241,2,34.40549685996965,40.468336330725094,19.933995396658304,22.990752902246427,14.471501463311348,17.477583428478667,14.471501463311348,17.477583428478667,36,Åboland-Turunmaa,Kimitoön
1kmN6655E0253,1,26.04325367522396,44.0,26.0,44.0,0.04325367522395851,0.0,0.04325367522395851,0.0,1,Åboland-Turunmaa,Kimitoön
1kmN6655E0268,1,,,,,,,,,7,Ekenäs,Raseborg
1kmN6655E0278,1,,,,,,,,,29,Ekenäs,Raseborg
1kmN6655E0285,1,,,,,,,,,7,Ekenäs,Raseborg
1kmN6655E0287,1,20.213658228934975,149.83261907634096,7.902734574248083,22.0,12.310923654686892,127.83261907634096,12.310923654686892,127.83261907634096,6,Ekenäs,Raseborg
1kmN6655E0293,1,9.209682559302596,23.45072107851709,5.709682559302596,5.950721078517092,3.5,17.5,3.5,17.5,2,Ekenäs,Raseborg
1kmN6655E0299,3,,,,,,,,,197,Ekenäs,Raseborg
1kmN6655E0300,2,18.0,34.0,5.547126822980031,6.220513682032377,12.452873177019969,27.779486317967624,12.452873177019969,27.779486317967624,576,Ekenäs,Raseborg
1kmN6655E0301,1,,,,,,,,,140,Ekenäs,Raseborg
1kmN6655E0303,4,,,,,,,,,4,Ekenäs,Raseborg
1kmN6655E0304,2,11.593255685476606,18.954809956843686,8.0,9.0,3.5932556854766062,9.954809956843686,3.5932556854766062,9.954809956843686,105,Ekenäs,Raseborg
1kmN6655E0305,4,,,,,,,,,281,Ekenäs,Raseborg
1kmN6655E0306,2,,,,,,,,,40,Ekenäs,Raseborg
1kmN6655E0312,1,5.695176632477663,6.0,5.695176632477663,6.0,0.0,0.0,0.0,0.0,35,Ekenäs,Raseborg
1kmN6655E0356,1,39.0,,6.013957768621447,5.864278247662007,32.986042231378555,,32.986042231378555,,5,Helsinki,
1kmN6655E0360,1,,,,,,,,,4,Helsinki,Kirkkonummi
1kmN6656E0241,1,,,,,,,,,3,Åboland-Turunmaa,Kimitoön
1kmN6656E0277,1,20.0,,20.0,,0.0,,0.0,,6,Ekenäs,Raseborg
1kmN6656E0278,2,12.856231782095087,49.74947599986221,,,,,,,62,Ekenäs,Raseborg
1kmN6656E0279,1,441.1805448196325,5.910282257141288,9.24560676297169,6.491213525943379,431.93493805666077,0.0,431.93493805666077,-0.5809312688020905,26,Ekenäs,Raseborg
1kmN6656E0283,1,,,,,,,,,3,Ekenäs,Raseborg
1kmN6656E0286,1,,,,,,,,,4,Ekenäs,Raseborg
1kmN6656E0289,1,8.955690093073782,23.955690093073784,5.833840712576062,7.0,3.1218493804977205,16.955690093073784,3.1218493804977205,16.955690093073784,12,Ekenäs,Raseborg
1kmN6656E0290,1,,,,,,,,,26,Ekenäs,Raseborg
1kmN6656E0299,2,,,,,,,,,258,Ekenäs,Raseborg
1kmN6656E0301,5,,,,,,,,,272,Ekenäs,Raseborg
1kmN6656E0305,3,,,,,,,,,358,Ekenäs,Raseborg
1kmN6656E0306,1,,,,,,,,,153,Ekenäs,Raseborg
1kmN6656E0308,2,,,,,,,,,12,Ekenäs,Raseborg
1kmN6656E0313,1,,,,,,,,,25,Ekenäs,Raseborg
1kmN6656E0326,1,,,,,,,,,5,Ekenäs,Ingå
1kmN6656E0357,1,14.0,39.0,14.0,39.0,0.0,0.0,0.0,0.0,4,Helsinki,
1kmN6657E0207,1,,,,,,,,,2,Åboland-Turunmaa,Pargas
1kmN6657E0278,1,,,,,,,,,16,Ekenäs,Raseborg
1kmN6657E0287,1,12.0,47.0,12.0,47.0,0.0,0.0,0.0,0.0,5,Ekenäs,Raseborg
1kmN6657E0300,1,5.795912987237602,5.795912987237602,,,,,,,25,Ekenäs,Raseborg
1kmN6657E0301,1,,,,,,,,,32,Ekenäs,Raseborg
1kmN6657E0312,1,5.907667091990415,6.0,5.907667091990415,6.0,0.0,0.0,0.0,0.0,13,Ekenäs,Raseborg
1kmN6657E0313,1,,,,,,,,,15,Ekenäs,Raseborg
1kmN6657E0321,1,164.2368495565799,13.0,58.396361087436425,13.0,105.84048846914348,0.0,105.84048846914348,0.0,1,Ekenäs,Ingå
1kmN6657E0324,1,,,,,,,,,6,Ekenäs,Ingå
1kmN6657E0331,1,,,,,,,,,5,Ekenäs,
1kmN6657E0337,1,,,,,,,,,1,Ekenäs,
1kmN6657E0353,1,5.768381978179347,5.768381978179347,5.768381978179347,5.768381978179347,0.0,0.0,0.0,0.0,182,Helsinki,Kirkkonummi
1kmN6658E0199,1,26.47172887009677,,26.0,,0.47172887009676856,,0.47172887009676856,,11,Åboland-Turunmaa,
1kmN6658E0302,2,,,,,,,,,6,Ekenäs,Raseborg
1kmN6658E0332,1,,,,,,,,,28,Ekenäs,Ingå
1kmN6658E0337,3,9.895442736797493,32.666666666666664,8.34316410519624,19.5,1.5522786316012525,13.166666666666664,1.5522786316012525,13.166666666666664,8,Ekenäs,
1kmN6658E0338,1,,,,,,,,,3,Ekenäs,
1kmN6658E0339,1,16.0,15.0,16.0,15.0,0.0,0.0,0.0,0.0,7,Ekenäs,
1kmN6658E0353,3,6.9849540230052884,9.09514557528772,6.019455979189239,7.432540063362467,0.9654980438160488,1.6626055119252543,0.9654980438160496,1.6626055119252534,18,Helsinki,Kirkkonummi
1kmN6658E0356,3,30.174584157961675,15.528323908530822,38.0,,0.0,,-7.825415842038325,,26,Helsinki,Kirkkonummi
1kmN6658E0359,2,27.0,,27.0,,0.0,,0.0,,28,Helsinki,Kirkkonummi
1kmN6658E0360,1,7.76735653041941,8.687147805437508,6.271372243329995,6.0,1.4959842870894153,2.687147805437508,1.4959842870894153,2.687147805437508,42,Helsinki,Kirkkonummi
1kmN6658E0361,1,5.755523517003019,6.0,5.755523517003019,6.0,0.0,0.0,0.0,0.0,8,Helsinki,Kirkkonummi
1kmN6658E0363,1,,,,,,,,,1,Helsinki,Kirkkonummi
1kmN6659E0278,1,,,,,,,,,6,Ekenäs,Raseborg
1kmN6659E0306,2,,,,,,,,,3,Ekenäs,Raseborg
1kmN6659E0315,1,48.5,32.0,,,,,,,24,Ekenäs,Raseborg
1kmN6659E0316,1,,,,,,,,,17,Ekenäs,Raseborg
1kmN6659E0317,2,,,,,,,,,11,Ekenäs,Raseborg
1kmN6659E0331,3,11.798376426351913,9.960134479616949,5.677960997160912,9.960134479616949,6.120415429191001,0.0,6.120415429191001,0.0,124,Ekenäs,Ingå
1kmN6659E0332,4,53.70250724314941,19.0,8.0,24.0,89.40501448629882,,45.70250724314941,-5.0,303,Ekenäs,Ingå
1kmN6659E0333,2,5.680831141068422,5.680831141068422,5.680831141068422,5.680831141068422,0.0,0.0,0.0,0.0,32,Ekenäs,Ingå
1kmN6659E0339,1,,,,,,,,,7,Ekenäs,Ingå
1kmN6659E0343,1,,,,,,,,,3,Ekenäs,Ingå
1kmN6659E0356,1,23.05090734951685,5.724740123473714,15.362370061736858,5.724740123473714,7.688537287779994,0.0,7.688537287779994,0.0,38,Helsinki,Kirkkonummi
1kmN6659E0357,1,33.060335479872876,53.0,,,,,,,4,Helsinki,Kirkkonummi
1kmN6660E0251,2,6.345339995538309,6.345339995538309,5.888130886263411,5.888130886263411,,,0.45720910927489733,0.45720910927489733,1,Åboland-Turunmaa,Kimitoön
1kmN6660E0260,1,7.0,11.0,7.0,11.0,0.0,0.0,0.0,0.0,2,Åboland-Turunmaa,Kimitoön
1kmN6660E0273,2,,,,,,,,,1,Salo,
1kmN6660E0303,1,12.0,48.0,12.0,48.0,0.0,0.0,0.0,0.0,2,Ekenäs,Raseborg
1kmN6660E0310,1,26.6,76.41291645873225,11.0,48.0,15.600000000000001,28.412916458732255,15.600000000000001,28.412916458732255,12,Ekenäs,Raseborg
1kmN6660E0315,1,,,,,,,,,9,Ekenäs,Raseborg
1kmN6660E0316,1,,,,,,,,,21,Ekenäs,Raseborg
1kmN6660E0323,2,,,,,,,,,2,Ekenäs,Ingå
1kmN6660E0330,3,38.19482763388616,76.0,38.19482763388616,76.0,0.0,0.0,0.0,0.0,62,Ekenäs,Ingå
1kmN6660E0331,1,10.0,45.0,10.0,37.0,0.0,8.0,0.0,8.0,44,Ekenäs,Ingå
1kmN6660E0332,4,,,,,,,,,88,Ekenäs,Ingå
1kmN6660E0333,5,172.49403775826477,172.49403775826477,77.77003336681278,77.77003336681278,94.72400439145198,94.72400439145198,94.72400439145198,94.72400439145198,535,Ekenäs,Ingå
1kmN6660E0334,2,,,,,,,,,395,Ekenäs,Ingå
1kmN6660E0354,3,17.493052047092156,80.86163941860404,15.0,80.86163941860404,2.4930520470921564,0.0,2.4930520470921564,0.0,44,Helsinki,Kirkkonummi
1kmN6660E0358,1,15.735054962919378,62.94996929771941,15.0,82.0,0.7350549629193779,-19.050030702280587,0.7350549629193779,-19.050030702280587,8,Helsinki,Kirkkonummi
1kmN6660E0359,1,,,,,,,,,12,Helsinki,Kirkkonummi
1kmN6660E0360,1,24.99576663540805,32.03275654988333,24.5,20.06551309976667,0.49576663540804944,11.967243450116662,0.49576663540804944,11.967243450116662,43,Helsinki,Kirkkonummi
1kmN6660E0361,1,14.0,37.0,9.0,37.0,5.0,0.0,5.0,0.0,31,Helsinki,Kirkkonummi
1kmN6660E0366,1,28.0,117.00351689349671,27.0,117.00351689349671,1.0,0.0,1.0,0.0,1,Helsinki,Kirkkonummi
1kmN6661E0248,3,11.385592349183455,12.885592349183455,5.84537973289067,7.345379732890669,5.540212616292785,5.540212616292785,5.540212616292784,5.540212616292785,110,Åboland-Turunmaa,Kimitoön
1kmN6661E0249,4,26.13471745677974,1296.9503652539,20.740567649845218,35.52202668163834,5.39414980693452,1261.4283385722615,5.3941498069345215,1261.4283385722615,29,Åboland-Turunmaa,Kimitoön
1kmN6661E0263,1,41.0085982321228,199.8757789315512,24.0,65.53624657859282,17.0085982321228,134.33953235295837,17.0085982321228,134.33953235295837,4,Åboland-Turunmaa,Kimitoön
1kmN6661E0269,1,7.062445684077839,14.84686829053657,,,,,,,11,Salo,Salo
1kmN6661E0312,2,53.34526989570495,65.43158736963119,7.5,11.5,45.84526989570495,53.93158736963119,45.84526989570495,53.93158736963119,55,Ekenäs,Raseborg
1kmN6661E0313,1,30.58635757623814,,16.17271515247628,,14.41364242376186,,14.41364242376186,,23,Ekenäs,Raseborg
1kmN6661E0316,4,5.867041814881432,6.431386913602051,5.813550924281177,6.294160740806152,0.053490890600254914,0.13722617279589855,0.053490890600254914,0.13722617279589855,34,Ekenäs,Raseborg
1kmN6661E0324,1,,,,,,,,,17,Ekenäs,Raseborg
1kmN6661E0328,1,,,,,,,,,12,Ekenäs,Ingå
1kmN6661E0332,2,,,,,,,,,70,Ekenäs,Ingå
1kmN6661E0334,3,,,9.0,47.0,,,,,187,Ekenäs,Ingå
1kmN6661E0336,1,8.878024582982405,10.5,5.816413858570435,6.0,3.0616107244119704,4.5,3.0616107244119704,4.5,28,Ekenäs,Ingå
1kmN6661E0343,1,,,,,,,,,15,Ekenäs,Ingå
1kmN6661E0344,3,,,,,,,,,34,Ekenäs,Ingå
1kmN6661E0355,1,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,34,Helsinki,Kirkkonummi
1kmN6661E0357,1,,,,,,,,,34,Helsinki,Kirkkonummi
1kmN6662E0247,1,,,,,,,,,8,Åboland-Turunmaa,Kimitoön
1kmN6662E0248,2,17.174393274468795,80.87953470723201,16.5,78.0,0.6743932744687946,2.879534707232011,0.6743932744687946,2.879534707232011,179,Åboland-Turunmaa,Kimitoön
1kmN6662E0249,5,11.74551841213971,36.85299094626865,16.0,56.0,-2.6044278838598203,-9.115497593509374,-4.25448158786029,-19.147009053731352,216,Åboland-Turunmaa,Kimitoön
1kmN6662E0250,1,,,,,,,,,259,Åboland-Turunmaa,Kimitoön
1kmN6662E0251,1,9.85990069106928,32.215443869987965,9.353323549811613,29.378611878945026,0.506577141257667,2.8368319910429385,0.506577141257667,2.8368319910429385,15,Åboland-Turunmaa,Kimitoön
1kmN6662E0261,1,5.765262708928301,6.394123103902496,5.788246207804993,7.0,0.0,0.0,-0.022983498876691932,-0.6058768960975041,6,Åboland-Turunmaa,Kimitoön
1kmN6662E0281,1,,,,,,,,,1,Ekenäs,Raseborg
1kmN6662E0291,1,,,,,,,,,12,Ekenäs,Raseborg
1kmN6662E0292,1,,,8.594102589401245,10.0,,,,,41,Ekenäs,Raseborg
1kmN6662E0295,1,,,,,,,,,11,Ekenäs,Raseborg
1kmN6662E0312,4,35.56880571396916,,8.329664629462942,,45.807946798475385,,27.239141084506223,,319,Ekenäs,Raseborg
1kmN6662E0313,6,47.56404975752737,47.56404975752737,11.548726519975066,11.548726519975066,36.01532323755231,36.01532323755231,36.01532323755231,36.01532323755231,540,Ekenäs,Raseborg
1kmN6662E0324,1,5.7439615086763425,5.7439615086763425,5.7439615086763425,5.7439615086763425,0.0,0.0,0.0,0.0,2,Ekenäs,Raseborg
1kmN6662E0333,1,,,,,,,,,21,Ekenäs,Ingå
1kmN6662E0337,1,,,,,,,,,8,Ekenäs,Ingå
1kmN6662E0342,1,20.33786836081061,6.675736721621219,20.33786836081061,6.675736721621219,0.0,0.0,0.0,0.0,16,Ekenäs,Ingå
1kmN6662E0343,2,,,,,,,,,15,Ekenäs,Ingå
1kmN6662E0348,1,20.521725575657957,721.120358839109,13.0,32.86296370272082,7.521725575657957,688.2573951363883,7.521725575657957,688.2573951363883,9,Helsinki,Siuntio
1kmN6662E0349,2,37.0,,10.51375574999311,28.02461039301593,26.48624425000689,,26.48624425000689,,28,Helsinki,Siuntio
1kmN6662E0353,1,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,3,Helsinki,Kirkkonummi
1kmN6662E0354,2,,,,,,,,,4,Helsinki,Kirkkonummi
1kmN6662E0355,1,30.0,,14.938309365746578,103.39247473982283,15.061690634253422,,15.061690634253422,,146,Helsinki,Kirkkonummi
1kmN6662E0356,2,,,5.889838176131327,6.389838176131327,,,,,43,Helsinki,Kirkkonummi
1kmN6662E0363,1,16.5,144.2658710314452,11.0,24.5,5.5,119.76587103144519,5.5,119.76587103144519,22,Helsinki,Kirkkonummi
1kmN6663E0246,1,,,,,,,,,11,Åboland-Turunmaa,Kimitoön
1kmN6663E0247,1,,,5.789155195483528,6.960592230704821,,,,,17,Åboland-Turunmaa,Kimitoön
1kmN6663E0248,4,11.774543866316888,11.774543866316888,5.7631606920873,5.7631606920873,5.935158644320712,5.935158644320712,6.011383174229588,6.011383174229588,170,Åboland-Turunmaa,Kimitoön
1kmN6663E0249,1,,,,,,,,,46,Åboland-Turunmaa,Kimitoön
