home_gid9,car_tt_kfreq,pt_tt_kfreq,car_tt_kdist,pt_tt_kdist,user_id,home_grd_id,inc_quar,name,NAME_3,stay_gid9,poi_count,log_poi,pt_tt_diff,log_pt_diff,perc_pt_diff,poi_deciles
89088a2dd37ffff,5.7581880023676,5.7581880023676,5.7581880023676,5.7581880023676,1,1kmN7018E0552,Q4,Kuopio,North Eastern Savonia,89088a2dd37ffff,54.0,4.007333185232471,0.0,0.0,0.0,"(3.807, 4.382]"
89088a2dd83ffff,13.726645024113823,30.0,5.173027294831766,6.44189412359805,1,1kmN6823E0323,Q2,Tampere,Tampere,89088a2dd83ffff,9.0,2.302585092994046,23.55810587640195,1.4268618015366767,3.657015378458879,"(1.946, 2.398]"
89088a2dd87ffff,16.0,81.0,16.0,81.0,1,1kmN6823E0323,Q2,Tampere,Tampere,89088a2dd87ffff,19.0,2.995732273553991,0.0,0.0,0.0,"(2.944, 3.178]"
89088a2dda3ffff,5.678178530954531,5.678178530954531,5.678178530954531,5.678178530954531,1,1kmN6674E0377,Q4,Espoo,Helsinki,89088a2dda3ffff,64.0,4.174387269895637,0.0,0.0,0.0,"(3.807, 4.382]"
89088a2ddb3ffff,5.706713219706255,6.0,5.706713219706255,6.0,1,1kmN6823E0323,Q2,Tampere,Tampere,89088a2ddb3ffff,39.0,3.6888794541139363,0.0,0.0,0.0,"(3.434, 3.807]"
89088a2ea03ffff,19.1771434493696,5.708573797478395,13.854286898739195,5.708573797478395,1,1kmN6826E0319,Q3,Tampere,Tampere,89088a2ea03ffff,11.0,2.4849066497880004,0.0,0.0,0.0,"(2.398, 2.639]"
89088a2ea0bffff,6.804823315193801,180.0,7.366973703069161,13.5,1,1kmN6826E0319,Q3,Tampere,Tampere,89088a2ea0bffff,12.0,2.5649493574615367,166.5,2.5243483818392973,12.333333333333334,"(2.398, 2.639]"
89088a2ea17ffff,6.384518231148405,7.671843967737856,6.17499891148053,6.18278668804811,2,1kmN6826E0319,Q3,Tampere,Tampere,89088a2ea17ffff,19.0,2.995732273553991,1.4890572796897459,0.1883940260109347,0.24083918058635748,"(2.944, 3.178]"
89088a2ea1bffff,20.084512477934403,24.824790993968925,16.626768716901605,24.824790993968925,1,1kmN6826E0319,Q3,Tampere,Tampere,89088a2ea1bffff,7.0,2.0794415416798357,0.0,0.0,0.0,"(1.946, 2.398]"
89088a2ea43ffff,44.57731671882314,101.61598277586069,12.058713909785737,22.336473780052557,2,1kmN6825E0319,Q2,Tampere,Tampere,89088a2ea43ffff,2.0,1.0986122886681098,79.27950899580813,1.4809761632486773,3.5493296648555233,"(-0.001, 1.386]"
89088a2ea47ffff,36.301147542139155,61.88322902865946,12.744431603843037,13.0,1,1kmN6825E0320,Q1,Tampere,Tampere,89088a2ea47ffff,10.0,2.3978952727983707,48.88322902865946,1.502222169424162,3.760248386819958,"(1.946, 2.398]"
89088a2ea4bffff,12.0,58.0,9.4887356219558,35.99703182695973,1,1kmN6825E0320,Q1,Tampere,Tampere,89088a2ea4bffff,10.0,2.3978952727983707,22.002968173040273,0.46669975537234354,0.6112439569687327,"(1.946, 2.398]"
89088a2ea83ffff,16.683583294842794,38.11716658968559,11.683583294842794,38.11716658968559,2,1kmN6826E0319,Q3,Tampere,Tampere,89088a2ea83ffff,12.0,2.5649493574615367,0.0,0.0,0.0,"(2.398, 2.639]"
89088a2ea8fffff,10.257781199832365,11.188529521720508,6.0,9.5,4,1kmN6826E0319,Q3,Tampere,Tampere,89088a2ea8fffff,17.0,2.8903717578961645,1.6885295217205076,0.14912004916986366,0.17773994965479029,"(2.639, 2.944]"
89088a2ea93ffff,18.010690143428892,18.010690143428892,18.010690143428892,18.010690143428892,1,1kmN6826E0318,Q3,Tampere,Tampere,89088a2ea93ffff,7.0,2.0794415416798357,0.0,0.0,0.0,"(1.946, 2.398]"
89088a2eac7ffff,20.007492648520103,82.56889605512431,16.5,68.0,2,1kmN6826E0319,Q3,Tampere,Tampere,89088a2eac7ffff,6.0,1.9459101490553132,14.568896055124313,0.19156488950622297,0.21424847139888695,"(1.386, 1.946]"
89088a2eacbffff,11.967813716143228,29.333333333333332,11.0,24.0,3,1kmN6825E0319,Q2,Tampere,Tampere,89088a2eacbffff,16.0,2.833213344056216,5.333333333333332,0.19337139298053962,0.22222222222222218,"(2.639, 2.944]"
89088a2eadbffff,8.685760482408197,27.74377755558848,9.26405643335325,27.759685429998967,1,1kmN6825E0319,Q2,Tampere,Tampere,89088a2eadbffff,20.0,3.044522437723423,0.015907874410487466,0.0005532840629194347,0.000573056724673701,"(2.944, 3.178]"
89088a2f4b7ffff,9.468507961426653,23.530360373713165,7.5,16.5,4,1kmN6827E0223,Q1,Pori,Pori,89088a2f4b7ffff,18.0,2.9444389791664403,7.030360373713165,0.33771066837501174,0.426082446891707,"(2.639, 2.944]"
89088a64c0fffff,24.43726980386302,180.0,13.0,66.0,1,1kmN6818E0326,Q1,Tampere,Tampere,89088a64c0fffff,0.0,0.0,114.0,0.9938044118748603,1.7272727272727273,"(-0.001, 1.386]"
89088a9506fffff,6.0,8.0,6.0,8.0,1,1kmN6828E0224,Q1,Pori,Pori,89088a9506fffff,57.0,4.060443010546419,0.0,0.0,0.0,"(3.807, 4.382]"
89088a9624fffff,36.982714558646556,29.65743389073466,37.82450291853888,29.65743389073466,2,1kmN6834E0216,Q4,Pori,Pori,89088a9624fffff,1.0,0.6931471805599453,0.0,0.0,0.0,"(-0.001, 1.386]"
89088b4097bffff,16.524340299238126,26.789463526695982,10.0,13.811645986279364,1,1kmN6857E0338,Q1,Tampere,Upper Pirkanmaa,89088b4097bffff,0.0,0.0,12.977817540416618,0.6292431767246183,0.9396285970049421,"(-0.001, 1.386]"
89088b4138bffff,32.36552810374562,76.3035730589748,14.158470713386961,17.345737237432488,2,1kmN6845E0335,Q1,Tampere,Tampere,89088b4138bffff,0.0,0.0,58.95783582154232,1.4383429334209188,3.3989812606125493,"(-0.001, 1.386]"
89088b41693ffff,20.170111453178563,180.0,17.231513614590916,109.0,1,1kmN6838E0334,Q3,Tampere,Tampere,89088b41693ffff,2.0,1.0986122886681098,71.0,0.4980166654734095,0.6513761467889908,"(-0.001, 1.386]"
89088b48227ffff,29.110272936081078,37.0,13.165409404121615,21.5,2,1kmN6837E0341,Q3,Tampere,Tampere,89088b48227ffff,0.0,0.0,15.5,0.5240708505160114,0.7209302325581395,"(-0.001, 1.386]"
89088b4a64fffff,5.6928669992220735,5.6928669992220735,5.709347870239989,5.709347870239989,1,1kmN6837E0334,Q4,Espoo,Helsinki,89088b4a64fffff,0.0,0.0,0.016480871017915177,0.0024594262196011574,0.0028866468452240965,"(-0.001, 1.386]"
89088b4e42fffff,7.930787769662701,18.264121102996032,8.5,16.5,1,1kmN6854E0340,Q1,Tampere,Tampere,89088b4e42fffff,0.0,0.0,1.7641211029960324,0.09604347466991614,0.10691643048460803,"(-0.001, 1.386]"
89088b59a8bffff,5.743098923345695,5.743098923345695,5.743098923345695,5.743098923345695,1,1kmN6833E0331,Q3,Tampere,Tampere,89088b59a8bffff,0.0,0.0,0.0,0.0,0.0,"(-0.001, 1.386]"
89088b5b6a7ffff,13.854050483364174,50.854050483364176,13.854050483364174,50.854050483364176,3,1kmN7004E0233,Q2,Vaasa,Vaasa,89088b5b6a7ffff,8.0,2.1972245773362196,0.0,0.0,0.0,"(1.946, 2.398]"
89088bc1a9bffff,43.73443288910181,45.94832754612959,5.171294440463849,6.407061475238758,1,1kmN6824E0321,Q2,Tampere,Tampere,89088bc1a9bffff,0.0,0.0,39.541266070890835,1.846613784388702,6.171513450230682,"(-0.001, 1.386]"
89088d24823ffff,9.805893136701327,25.313888634224465,7.361292506255359,16.735058281642957,2,1kmN7006E0229,Q2,Vaasa,Vaasa,89088d24823ffff,0.0,0.0,8.578830352581509,0.39455351027729124,0.5126262608832269,"(-0.001, 1.386]"
89088d2d82fffff,12.59964578607172,12.59964578607172,12.59964578607172,12.59964578607172,1,1kmN7002E0223,Q4,Vaasa,Vaasa,89088d2d82fffff,1.0,0.6931471805599453,0.0,0.0,0.0,"(-0.001, 1.386]"
89088d2da17ffff,25.183224011408488,62.20563977717751,7.042754135550687,25.975992314421138,2,1kmN7000E0223,Q4,Vaasa,Vaasa,89088d2da17ffff,5.0,1.791759469228055,36.229647462756375,0.8514462372369986,1.394735840087337,"(1.386, 1.946]"
89088d2da2fffff,11.006252410519636,19.961068622079164,6.008325366639843,15.844274488316662,1,1kmN7000E0224,Q4,Vaasa,Vaasa,89088d2da2fffff,7.0,2.0794415416798357,4.116794133762502,0.21865603595361405,0.2598285037789623,"(1.946, 2.398]"
89088d2da37ffff,31.329327178556504,146.68691478903617,8.462340364851618,14.48424750610236,2,1kmN7000E0224,Q4,Vaasa,Vaasa,89088d2da37ffff,15.0,2.772588722239781,132.20266728293382,2.2552713752208335,9.127341080524584,"(2.639, 2.944]"
89088d2daa7ffff,21.00268503358187,48.18641416571663,9.5,27.186414165716627,2,1kmN7000E0223,Q4,Vaasa,Vaasa,89088d2daa7ffff,14.0,2.70805020110221,21.0,0.5567773558390505,0.7724446435632547,"(2.639, 2.944]"
89088d2dac7ffff,33.18441517878147,54.78684971447788,28.0,54.78684971447788,1,1kmN6999E0223,Q4,Vaasa,Vaasa,89088d2dac7ffff,4.0,1.6094379124341003,0.0,0.0,0.0,"(1.386, 1.946]"
89088d2db17ffff,14.0,11.0,14.0,11.0,1,1kmN7002E0224,Q4,Vaasa,Vaasa,89088d2db17ffff,20.0,3.044522437723423,0.0,0.0,0.0,"(2.944, 3.178]"
89088d2db23ffff,17.094229296031138,48.31227621808462,11.0,49.5,2,1kmN7002E0225,Q4,Vaasa,Vaasa,89088d2db23ffff,8.0,2.1972245773362196,1.1877237819153805,0.02380027572182497,0.023994419836674354,"(1.946, 2.398]"
89088d2db53ffff,56.3512626751423,74.03708892074764,6.227903071759045,11.25,2,1kmN7001E0224,Q4,Vaasa,Vaasa,89088d2db53ffff,11.0,2.4849066497880004,62.787088920747635,1.8124565732546802,5.581074570733123,"(2.398, 2.639]"
89088d2db97ffff,19.06613748880032,33.320267788269234,5.924149030311299,5.924149030311299,5,1kmN7002E0223,Q4,Vaasa,Vaasa,89088d2db97ffff,4.0,1.6094379124341003,27.396118757957936,1.6007209164647975,4.624481696490735,"(1.386, 1.946]"
89088d2dbd3ffff,21.255692164292682,15.504379970634592,6.508551301656374,9.5,6,1kmN7001E0224,Q4,Vaasa,Vaasa,89088d2dbd3ffff,12.0,2.5649493574615367,6.0043799706345915,0.4522505412824387,0.6320399969089043,"(2.398, 2.639]"
89088d752a3ffff,31.035846184120917,70.80865331301668,9.0,26.008700956397696,1,1kmN7010E0230,Q4,Vaasa,Vaasa,89088d752a3ffff,0.0,0.0,44.79995235661898,0.977845916737317,1.7224986527287114,"(-0.001, 1.386]"
89088e22b63ffff,14.666666666666666,25.0,11.0,25.0,1,1kmN6827E0219,Q3,Pori,Pori,89088e22b63ffff,2.0,1.0986122886681098,0.0,0.0,0.0,"(-0.001, 1.386]"
89088e24117ffff,13.5,69.5,13.5,69.5,1,1kmN6827E0217,Q4,Pori,Pori,89088e24117ffff,3.0,1.3862943611198906,0.0,0.0,0.0,"(-0.001, 1.386]"
89088e24123ffff,17.92817518872042,17.92817518872042,17.92817518872042,17.92817518872042,1,1kmN6828E0218,Q4,Pori,Pori,89088e24123ffff,6.0,1.9459101490553132,0.0,0.0,0.0,"(1.386, 1.946]"
89088e2412bffff,18.63214820363347,98.9054279134843,12.5,56.5,3,1kmN6827E0218,Q4,Pori,Pori,89088e2412bffff,3.0,1.3862943611198906,42.4054279134843,0.5524390698435049,0.7505385471413151,"(-0.001, 1.386]"
89088e24133ffff,33.140537170554936,47.71254868571353,10.878649002999756,13.32933333754798,2,1kmN6827E0217,Q4,Pori,Pori,89088e24133ffff,8.0,2.1972245773362196,34.38321534816555,1.2236279515095148,2.5795150047984747,"(1.946, 2.398]"
89088e24137ffff,19.0,91.0,13.0,64.0,1,1kmN6827E0218,Q4,Pori,Pori,89088e24137ffff,9.0,2.302585092994046,27.0,0.34740130715340367,0.421875,"(1.946, 2.398]"
89088e2413bffff,32.62237538809174,57.171920419017546,16.678605085514945,56.07163051308967,2,1kmN6827E0218,Q4,Pori,Pori,89088e2413bffff,3.0,1.3862943611198906,1.1002899059278732,0.019095616738709076,0.01962293401956655,"(-0.001, 1.386]"
89088e24167ffff,12.446617867685244,35.94566789172659,7.031325798135745,11.093977394407233,3,1kmN6827E0218,Q4,Pori,Pori,89088e24167ffff,2.0,1.0986122886681098,24.85169049731936,1.1167408053860428,2.2401064662208303,"(-0.001, 1.386]"
89088e24177ffff,8.919529694973969,41.0092761306552,9.485574481849634,53.88753599131029,1,1kmN6827E0218,Q4,Pori,Pori,89088e24177ffff,1.0,0.6931471805599453,12.878259860655085,0.2673958374653158,0.23898401780203474,"(-0.001, 1.386]"
89088e241abffff,13.35843020616105,64.85843020616105,12.678672403337716,44.928672403337714,2,1kmN6827E0217,Q4,Pori,Pori,89088e241abffff,6.0,1.9459101490553132,19.92975780282333,0.36041784821185185,0.4435866171140807,"(1.386, 1.946]"
89088e241cfffff,89.68656643757005,111.78085605864231,47.73982698872381,58.89042802932116,1,1kmN6826E0217,Q4,Pori,Pori,89088e241cfffff,2.0,1.0986122886681098,52.89042802932116,0.6329299156928796,0.8981158704261304,"(-0.001, 1.386]"
89088e24367ffff,19.733857132148817,117.26191043586832,17.5,101.5,1,1kmN6825E0219,Q4,Pori,Pori,89088e24367ffff,2.0,1.0986122886681098,15.761910435868316,0.14303894622346647,0.1552897579888504,"(-0.001, 1.386]"
89088e24377ffff,10.424377433516607,45.42437743351661,7.0,9.0,3,1kmN6825E0219,Q4,Pori,Pori,89088e24377ffff,2.0,1.0986122886681098,36.42437743351661,1.5352396039989986,4.0471530481685125,"(-0.001, 1.386]"
89088e2485bffff,19.21071450834691,110.0,13.078671263533431,66.16577470940757,1,1kmN6828E0220,Q3,Pori,Pori,89088e2485bffff,28.0,3.367295829986474,43.83422529059243,0.5023663884425638,0.6624909250002328,"(3.178, 3.434]"
89088e248d3ffff,16.43985514444173,16.43985514444173,16.43985514444173,16.43985514444173,2,1kmN6828E0219,Q3,Pori,Pori,89088e248d3ffff,19.0,2.995732273553991,0.0,0.0,0.0,"(2.944, 3.178]"
89088e248d7ffff,13.046541598189224,73.97035655590761,12.0,65.0,1,1kmN6828E0219,Q3,Pori,Pori,89088e248d7ffff,8.0,2.1972245773362196,8.970356555907614,0.12743804745839693,0.13800548547550176,"(1.946, 2.398]"
89088e249c3ffff,13.200291486219234,13.200291486219234,5.708012055970553,5.708012055970553,1,1kmN6830E0220,Q4,Pori,Pori,89088e249c3ffff,0.0,0.0,7.492279430248681,0.7499598503831084,1.312589979975917,"(-0.001, 1.386]"
89088e24a03ffff,10.0,37.0,10.0,37.0,1,1kmN6827E0221,Q1,Pori,Pori,89088e24a03ffff,20.0,3.044522437723423,0.0,0.0,0.0,"(2.944, 3.178]"
89088e24a27ffff,35.24965724065293,35.24965724065293,5.783016707011137,5.783016707011137,1,1kmN6828E0222,Q1,Pori,Pori,89088e24a27ffff,31.0,3.4657359027997265,29.466640533641794,1.6760079807937276,5.095375307824621,"(3.434, 3.807]"
89088e24a3bffff,5.7423576691972436,7.0,5.7423576691972436,7.0,1,1kmN6827E0221,Q1,Pori,Pori,89088e24a3bffff,56.0,4.04305126783455,0.0,0.0,0.0,"(3.807, 4.382]"
89088e24a43ffff,12.30128789264266,14.54932347642795,6.085289076891954,15.0,1,1kmN6826E0224,Q1,Pori,Pori,89088e24a43ffff,14.0,2.70805020110221,0.45067652357204935,0.02857159090000483,0.030045101571469956,"(2.639, 2.944]"
89088e24a8fffff,14.277464499720116,52.2435196718762,7.0,15.0,1,1kmN6827E0221,Q1,Pori,Pori,89088e24a8fffff,35.0,3.58351893845611,37.2435196718762,1.2022873786413633,2.4829013114584133,"(3.434, 3.807]"
89088e24a97ffff,10.950995400876032,20.32100565004211,9.0,20.5,1,1kmN6827E0220,Q1,Pori,Pori,89088e24a97ffff,29.0,3.4011973816621555,0.17899434995788965,0.008360167621857872,0.00873143170526291,"(3.178, 3.434]"
89088e24b07ffff,9.523478369088883,27.291331173965315,6.163550302337729,9.5,2,1kmN6829E0222,Q1,Pori,Pori,89088e24b07ffff,13.0,2.6390573296152584,17.791331173965315,0.9911801816193297,1.8727717025226647,"(2.398, 2.639]"
89088e24b23ffff,21.940656062850373,180.0,22.0,69.97893455003249,1,1kmN6830E0222,Q1,Pori,Pori,89088e24b23ffff,15.0,2.772588722239781,110.02106544996751,0.9361138947260343,1.5722026372280118,"(2.639, 2.944]"
89088e24b2bffff,12.462977098950882,12.462977098950882,5.694980923740509,5.694980923740509,1,1kmN6829E0223,Q1,Pori,Pori,89088e24b2bffff,15.0,2.772588722239781,6.7679961752103726,0.6985853511497411,1.188414195910089,"(2.639, 2.944]"
89088e24b37ffff,10.5,41.0,8.5,22.25,2,1kmN6830E0222,Q1,Pori,Pori,89088e24b37ffff,18.0,2.9444389791664403,18.75,0.5913644862500029,0.8426966292134831,"(2.639, 2.944]"
89088e24b67ffff,16.443313458804557,50.77325383521823,11.515575845795606,31.06230338318242,1,1kmN6829E0223,Q1,Pori,Pori,89088e24b67ffff,26.0,3.295836866004329,19.710950452035807,0.4791926900772716,0.6345617776274634,"(3.178, 3.434]"
89088e24ba7ffff,10.767920769421105,59.696143806000215,8.018459656141268,31.044215709000326,3,1kmN6830E0222,Q1,Pori,Pori,89088e24ba7ffff,8.0,2.1972245773362196,28.65192809699989,0.6387634773355009,0.9229393445005968,"(1.946, 2.398]"
89088e24c0bffff,42.750774439669314,46.950344444666825,5.619693842052573,6.069477177952069,1,1kmN6828E0218,Q4,Pori,Pori,89088e24c0bffff,10.0,2.3978952727983707,40.88086726671476,1.914379456913123,6.735484139427733,"(1.946, 2.398]"
89088e24c0fffff,8.656808832415187,26.50624913607524,5.656808832415187,6.50624913607524,1,1kmN6828E0219,Q3,Pori,Pori,89088e24c0fffff,10.0,2.3978952727983707,20.0,1.2986773284168627,3.0739677472702165,"(1.946, 2.398]"
89088e24c13ffff,9.111556393440724,33.78089475408506,5.172655273313005,6.208586913191032,1,1kmN6829E0218,Q4,Pori,Pori,89088e24c13ffff,9.0,2.302585092994046,27.57230784089403,1.5737952924649705,4.440995709073946,"(1.946, 2.398]"
89088e24c47ffff,11.5,34.5,11.5,34.5,1,1kmN6828E0218,Q4,Pori,Pori,89088e24c47ffff,12.0,2.5649493574615367,0.0,0.0,0.0,"(2.398, 2.639]"
89088e24c53ffff,23.20109785175772,9.923035975439674,6.003009586362902,8.975817030639531,1,1kmN6828E0218,Q4,Pori,Pori,89088e24c53ffff,13.0,2.6390573296152584,0.9472189448001433,0.09071008415014337,0.10553010846441614,"(2.398, 2.639]"
89088e24c57ffff,14.23655403429222,57.340472860989244,11.0,39.0,1,1kmN6828E0218,Q4,Pori,Pori,89088e24c57ffff,9.0,2.302585092994046,18.340472860989244,0.37741661555486283,0.47026853489716014,"(1.946, 2.398]"
89088e24c6fffff,18.453871102969387,17.36377086311409,5.820976367315463,6.0,1,1kmN6828E0219,Q3,Pori,Pori,89088e24c6fffff,14.0,2.70805020110221,11.363770863114091,0.9644695997496842,1.8939618105190152,"(2.639, 2.944]"
89088e24cc7ffff,14.468553924699503,74.2758574976063,7.351206467649671,14.601206467649671,4,1kmN6828E0218,Q4,Pori,Pori,89088e24cc7ffff,11.0,2.4849066497880004,59.67465102995662,1.5738112169004412,4.086967139473806,"(2.398, 2.639]"
89088e24cd7ffff,27.0,45.333333333333336,21.0,44.0,1,1kmN6828E0217,Q4,Pori,Pori,89088e24cd7ffff,8.0,2.1972245773362196,1.3333333333333357,0.029199154692262308,0.030303030303030356,"(1.946, 2.398]"
89088e24e03ffff,18.892780986811452,101.02146445064947,5.755299973831696,7.253855920110989,2,1kmN6827E0221,Q1,Pori,Pori,89088e24e03ffff,8.0,2.1972245773362196,93.76760853053848,2.51450275152398,12.926588226073255,"(1.946, 2.398]"
89088e24e07ffff,11.5,40.5,9.0,27.0,3,1kmN6827E0219,Q3,Pori,Pori,89088e24e07ffff,16.0,2.833213344056216,13.5,0.3934889170614486,0.5,"(2.639, 2.944]"
89088e24e0bffff,8.469277203892089,21.135943870558755,5.727663228150503,5.727663228150503,1,1kmN6826E0219,Q4,Pori,Pori,89088e24e0bffff,6.0,1.9459101490553132,15.408280642408252,1.1909748406692908,2.690151293581498,"(1.386, 1.946]"
89088e24e0fffff,6.74449934248901,15.571428571428571,5.901039554384446,8.0,1,1kmN6827E0219,Q3,Pori,Pori,89088e24e0fffff,9.0,2.302585092994046,7.571428571428571,0.6104554647148319,0.9464285714285714,"(1.946, 2.398]"
89088e24e23ffff,14.377822979904241,63.110988566980616,6.63695828731327,16.63984115383808,2,1kmN6827E0220,Q1,Pori,Pori,89088e24e23ffff,20.0,3.044522437723423,46.47114741314253,1.2904557320828367,2.792763884192709,"(2.944, 3.178]"
89088e24e27ffff,9.800734644994654,50.60697912744921,6.072673089455129,15.19039434982372,1,1kmN6828E0220,Q3,Pori,Pori,89088e24e27ffff,24.0,3.2188758248682006,35.41658477762549,1.1592387927392154,2.3315118727010855,"(3.178, 3.434]"
89088e24e2bffff,22.707254286413157,25.10872050164767,21.523491961514097,8.16997016000729,2,1kmN6827E0220,Q1,Pori,Pori,89088e24e2bffff,15.0,2.772588722239781,16.93875034164038,1.046335345186003,2.0732940279949887,"(2.639, 2.944]"
89088e24e33ffff,15.84390811864736,73.5,19.0,73.5,1,1kmN6827E0219,Q3,Pori,Pori,89088e24e33ffff,21.0,3.091042453358316,0.0,0.0,0.0,"(2.944, 3.178]"
89088e24e37ffff,8.905366937747086,26.0,6.657046882041394,12.28523441020697,2,1kmN6829E0223,Q1,Pori,Pori,89088e24e37ffff,27.0,3.332204510175204,13.71476558979303,0.709183642220558,1.1163617340828564,"(3.178, 3.434]"
89088e24e47ffff,7.368396942304073,15.368396942304074,7.368396942304073,15.368396942304074,1,1kmN6826E0219,Q4,Pori,Pori,89088e24e47ffff,3.0,1.3862943611198906,0.0,0.0,0.0,"(-0.001, 1.386]"
89088e24e73ffff,314.2130608903166,180.0,17.996360028197522,41.75451649511868,1,1kmN6827E0220,Q1,Pori,Pori,89088e24e73ffff,6.0,1.9459101490553132,138.24548350488132,1.443022192454896,3.310910893221406,"(1.386, 1.946]"
89088e24e8fffff,8.0,1.7141460282703034,8.0,13.0,1,1kmN6827E0219,Q3,Pori,Pori,89088e24e8fffff,8.0,2.1972245773362196,11.285853971729697,1.6405799640972463,0.8681426132099767,"(1.946, 2.398]"
89088e24e93ffff,8.307518675594245,21.072618919025572,8.0,20.0,1,1kmN6827E0218,Q4,Pori,Pori,89088e24e93ffff,5.0,1.791759469228055,1.0726189190255724,0.04981543971114366,0.05363094595127862,"(1.386, 1.946]"
89088e24e97ffff,5.802994025419574,5.802994025419574,5.802994025419574,5.802994025419574,1,1kmN6827E0218,Q4,Pori,Pori,89088e24e97ffff,6.0,1.9459101490553132,0.0,0.0,0.0,"(1.386, 1.946]"
89088e24e9bffff,14.5,53.710980492993734,14.0,34.85549024649687,5,1kmN6827E0218,Q4,Pori,Pori,89088e24e9bffff,4.0,1.6094379124341003,18.855490246496863,0.42256772928517394,0.540961843117152,"(1.386, 1.946]"
89088e24ed7ffff,8.0,26.0,8.0,26.0,1,1kmN6826E0218,Q4,Pori,Pori,89088e24ed7ffff,4.0,1.6094379124341003,0.0,0.0,0.0,"(1.386, 1.946]"
89088e2510bffff,31.483727171912108,18.641835345433236,7.787110802162049,13.646153112718382,1,1kmN6821E0218,Q3,Pori,Pori,89088e2510bffff,3.0,1.3862943611198906,4.995682232714854,0.2934840331016191,0.36608721824019524,"(-0.001, 1.386]"
89088e25143ffff,5.6702207470707355,6.0,5.6702207470707355,6.0,1,1kmN6820E0218,Q3,Pori,Pori,89088e25143ffff,1.0,0.6931471805599453,0.0,0.0,0.0,"(-0.001, 1.386]"
89088e2532bffff,13.611973992210348,41.48227619007337,5.746268244733303,6.0,1,1kmN6819E0220,Q4,Pori,Pori,89088e2532bffff,0.0,0.0,35.48227619007337,1.8031768090717184,5.913712698345562,"(-0.001, 1.386]"
89088e2580fffff,27.753717387576422,61.99899123607494,6.673461234292301,6.673461234292301,1,1kmN6823E0221,Q4,Pori,Pori,89088e2580fffff,2.0,1.0986122886681098,55.32553000178264,2.1053509314111722,8.290380068065193,"(-0.001, 1.386]"
89088e25b2fffff,11.209221848392124,30.951673990315065,8.208955268053906,22.708955268053906,2,1kmN6824E0224,Q4,Pori,Pori,89088e25b2fffff,17.0,2.8903717578961645,8.24271872226116,0.2983717373323387,0.3629721678062708,"(2.639, 2.944]"
89088e25c07ffff,19.17350292557664,58.86008027400579,24.836434803277236,76.24452098895974,1,1kmN6823E0219,Q3,Pori,Pori,89088e25c07ffff,3.0,1.3862943611198906,17.384440714953946,0.2549661441004307,0.22800904890557613,"(-0.001, 1.386]"
89088e25c3bffff,33.073137532182315,112.0,13.41993432103678,95.09329723509356,1,1kmN6823E0220,Q4,Pori,Pori,89088e25c3bffff,3.0,1.3862943611198906,16.90670276490644,0.16206825298238847,0.1777906882659563,"(-0.001, 1.386]"
89088e25d17ffff,7.87899602210001,19.5,7.87899602210001,19.5,1,1kmN6825E0220,Q4,Pori,Pori,89088e25d17ffff,9.0,2.302585092994046,0.0,0.0,0.0,"(1.946, 2.398]"
89088e25db7ffff,15.012811201431122,61.0,15.618360766147457,54.75,2,1kmN6826E0220,Q4,Pori,Pori,89088e25db7ffff,12.0,2.5649493574615367,6.25,0.10625697470486362,0.1141552511415525,"(2.398, 2.639]"
89088e26913ffff,38.29475126715076,58.31098021007983,7.409847905699149,21.40984790569915,1,1kmN6832E0216,Q4,Pori,Pori,89088e26913ffff,7.0,2.0794415416798357,36.90113230438068,0.9732939517124892,1.7235588252150948,"(1.946, 2.398]"
