grd_id,n_users,popu,city,region,mean_qk,mean_qk_nw,log_poi,mean_qk_null
1kmN6691E0394,13,4569.0,Vantaa,Helsinki,0.6609890109890111,0.7131868131868132,2.7189036925790937,0.5287926867717186
1kmN6691E0395,13,1768.0,Vantaa,Helsinki,0.6422748191978962,0.6744408532643826,2.086646906191868,0.4981877323622067
1kmN6691E0396,9,983.0,Vantaa,Helsinki,0.7530864197530864,0.9074074074074072,0.782882792430523,0.5129744353383613
1kmN6691E0397,7,911.0,Vantaa,Porvoo,0.6340136054421769,0.8214285714285714,0.651731801561211,0.7373234107251636
1kmN6691E0423,7,544.0,Porvoo,Porvoo,0.7038690476190476,0.7967811514849842,0.4374738465758826,0.5234968573643424
1kmN6692E0350,9,1388.0,Vihti,Lohja,0.8037037037037037,0.8888888888888888,1.1930291600094245,0.6285800015279737
1kmN6692E0351,6,367.0,Vihti,Lohja,0.6882309941520468,0.7382352941176471,0.6476917775337065,1.0
1kmN6692E0352,12,1442.0,Vihti,Lohja,0.6232804232804233,0.6796296296296296,2.39591216994461,0.5510321556142737
1kmN6692E0392,10,1730.0,Vantaa,Helsinki,0.8777777777777779,0.8729166666666666,1.2891236913452642,0.6381072135695259
1kmN6692E0393,14,2871.0,Vantaa,Helsinki,0.6398268398268397,0.803636839351125,5.1570421319495905,0.5222099244065661
1kmN6692E0394,12,2015.0,Vantaa,Helsinki,0.5875,0.6826388888888889,2.5539710170380463,0.5977381855264333
1kmN6692E0395,7,890.0,Vantaa,Helsinki,1.0,1.0,0.7712597616060781,0.5921995841245928
1kmN6692E0396,8,821.0,Vantaa,Helsinki,0.4943452380952381,0.76171875,0.3833544370387186,0.5512736391966542
1kmN6692E0423,10,973.0,Porvoo,Porvoo,0.5765151515151514,0.7,1.1301615281735655,0.5182283675481367
1kmN6692E0424,10,1293.0,Porvoo,Porvoo,0.6568117111471647,0.7303493777177987,1.2604929601100712,0.2873641624501497
1kmN6693E0353,9,1030.0,Vihti,Lohja,0.5555555555555556,0.6483245149911816,1.258239798543181,0.696941277614134
1kmN6693E0393,8,1317.0,Vantaa,Helsinki,0.6481046365914787,0.8091299019607843,0.7666550057280846,0.7697677488895662
1kmN6693E0394,11,1211.0,Vantaa,Helsinki,0.5532598714416896,0.6414772727272727,0.8089144893927596,0.644225454411885
1kmN6693E0422,8,191.0,Porvoo,Porvoo,0.9114357864357864,0.9875,1.4891591002257922,0.4101562377653459
1kmN6693E0424,13,2410.0,Porvoo,Porvoo,0.6554112554112554,0.7255799755799756,2.368956986227988,0.5449302384201762
1kmN6694E0240,12,1189.0,Pargas,Åboland-Turunmaa,0.5867521367521368,0.7861111111111111,7.311907815453002,0.8529670215777333
1kmN6694E0241,10,1702.0,Pargas,Åboland-Turunmaa,0.6292249417249417,0.722465034965035,1.753671710486361,0.874609271810061
1kmN6694E0375,11,1697.0,Nurmijärvi,Helsinki,0.7437847866419296,0.7765151515151515,1.153504494659265,0.5008202481132741
1kmN6694E0381,7,243.0,Vantaa,Helsinki,0.8679471788715486,0.9428571428571428,0.1779906347453287,0.7767495265397606
1kmN6694E0390,10,1285.0,Tuusula,Helsinki,0.4777777777777777,0.6444444444444445,2.6988226518302225,0.555261136905045
1kmN6694E0393,9,375.0,Vantaa,Helsinki,0.6611111111111111,0.8188712522045856,0.4573311567129804,0.8446386736342785
1kmN6694E0394,12,1327.0,Vantaa,Helsinki,0.6176767676767677,0.8595238095238096,0.8701843534773139,0.7670480028743151
1kmN6694E0403,8,1270.0,Sipoo,Porvoo,0.8,0.9114583333333331,1.417491254406922,0.7963193315402799
1kmN6694E0404,8,1881.0,Sipoo,Porvoo,0.7270723104056437,0.8190035273368607,5.533272286968231,0.7986782989568327
1kmN6694E0405,7,673.0,Sipoo,Porvoo,0.7167487684729065,0.7167487684729065,1.0374177471142818,0.6933177243994735
1kmN6694E0423,9,1041.0,Porvoo,Porvoo,0.7824074074074073,0.9444444444444444,1.3668933453104026,0.5326639818477478
1kmN6694E0424,11,1777.0,Porvoo,Porvoo,0.7137249114521841,0.8818181818181817,1.862336671769875,0.34138007355467
1kmN6694E0425,6,317.0,Porvoo,Porvoo,0.6625,0.6625,0.9178525780130132,0.0
1kmN6694E0428,7,1784.0,Porvoo,Porvoo,0.6596638655462185,0.7069327731092436,1.3728295304715192,0.8794629977404662
1kmN6695E0239,6,574.0,Pargas,Åboland-Turunmaa,0.8777777777777778,0.9166666666666666,0.5661435319409863,0.506615985672573
1kmN6695E0240,9,374.0,Pargas,Åboland-Turunmaa,0.5892857142857143,0.699074074074074,1.1527051057135624,0.9381720430107529
1kmN6695E0242,6,237.0,Pargas,Åboland-Turunmaa,0.7053571428571428,0.9722222222222222,0.7262181054759558,0.7498421975035165
1kmN6695E0279,6,146.0,,Salo,1.0,1.0,0.1518727683246393,1.0
1kmN6695E0355,6,450.0,Vihti,Lohja,0.4074074074074074,0.5231481481481481,0.6318627747992474,0.4268967061528555
1kmN6695E0375,6,861.0,Nurmijärvi,Helsinki,0.8431818181818181,0.9292929292929294,1.3619856479210732,0.7366510946591773
1kmN6695E0376,7,2378.0,Nurmijärvi,Helsinki,0.8174603174603174,0.8004201680672269,7.863373372575635,0.8408562099571396
1kmN6695E0390,11,1963.0,Tuusula,Helsinki,0.7589925226288863,0.7939393939393941,1.7021063196824238,0.4693938603694051
1kmN6695E0391,7,961.0,Tuusula,Helsinki,0.8746031746031747,0.9428571428571428,7.3839749583060765,0.4765257513215038
1kmN6695E0394,9,2492.0,Kerava,Helsinki,0.6161616161616161,0.8444444444444444,1.6404806974988948,0.7436212289602961
1kmN6695E0395,12,535.0,Kerava,Helsinki,0.8342592592592593,0.8916666666666666,2.402236618564053,0.7062007159529754
1kmN6695E0404,6,540.0,Sipoo,Porvoo,0.6845238095238094,0.7083333333333334,0.9005951271524555,0.6694728402833102
1kmN6695E0424,10,857.0,Porvoo,Porvoo,0.7325714285714285,0.7492391304347825,1.3447618983471343,0.2687416407250099
1kmN6695E0425,10,3215.0,Porvoo,Porvoo,0.6398071625344353,0.6761707988980716,6.578159196255157,0.2718051827340144
1kmN6695E0426,11,3019.0,Porvoo,Porvoo,0.4963768115942029,0.5177685950413223,15.056948624434945,0.455415484247086
1kmN6695E0427,10,1510.0,Porvoo,Porvoo,0.8914285714285715,0.95,1.7843409648426287,0.5534966235720125
1kmN6695E0428,11,2611.0,Porvoo,Porvoo,0.6785353535353535,0.771603128054741,2.541294948405145,0.5371316553579987
1kmN6696E0371,7,458.0,Nurmijärvi,Helsinki,0.6238095238095237,0.7666666666666667,0.2619827371818111,0.5030093097642852
1kmN6696E0372,10,1037.0,Nurmijärvi,Helsinki,0.6583333333333333,0.7166666666666666,0.4985311891878944,0.5657854928191546
1kmN6696E0374,6,903.0,Nurmijärvi,Helsinki,0.75,0.8888888888888888,0.718852424318386,0.5035846666448184
1kmN6696E0375,13,2543.0,Nurmijärvi,Helsinki,0.6781283232896136,0.8122710622710623,4.756569146275253,0.5022142075930933
1kmN6696E0376,9,900.0,Nurmijärvi,Helsinki,0.5035113035113035,0.6375321538365016,1.064835621933454,0.5956869100665334
1kmN6696E0388,7,451.0,Tuusula,Helsinki,0.6159863945578231,0.8571428571428571,0.379473633864997,0.4273290058983594
1kmN6696E0389,6,608.0,Tuusula,Helsinki,0.501984126984127,0.5734126984126984,0.4060282755092882,0.4469170595886968
1kmN6696E0390,9,989.0,Tuusula,Helsinki,0.6425,0.7423076923076923,1.218047942689287,0.7281699699636647
1kmN6696E0391,8,401.0,Tuusula,Helsinki,0.6414741121095422,0.8015350877192983,2.602373625166924,0.4328835798376471
1kmN6696E0394,12,1672.0,Kerava,Helsinki,0.7233857228043274,0.8150176746330592,0.7357271733484523,0.5563707493011091
1kmN6696E0395,9,1350.0,Kerava,Helsinki,0.641436925647452,0.7727513227513227,3.7639681457676377,0.9628249718710036
1kmN6696E0396,6,704.0,Kerava,Helsinki,0.6142857142857143,0.6666666666666666,0.7500841790662665,0.5666214353938577
1kmN6696E0424,9,1591.0,Porvoo,Porvoo,0.7143305943305943,0.8507247541730301,0.7320665966562195,0.3265255339518244
1kmN6696E0425,10,416.0,Porvoo,Porvoo,0.5719421101774043,0.6577205882352941,1.4121431778069655,0.3756465419042507
1kmN6696E0426,14,3011.0,Porvoo,Porvoo,0.7797619047619049,0.8952380952380953,23.707378579222556,0.5556926348778061
1kmN6696E0427,9,1421.0,Porvoo,Porvoo,0.6766654641654641,0.9452786119452784,3.5409690657989557,0.5075161084651673
1kmN6696E0428,8,800.0,Porvoo,Porvoo,0.6100872167048638,0.8098214285714286,2.385753749758873,0.4332975117379125
1kmN6696E0458,7,567.0,Loviisa,Loviisa,0.8412698412698413,0.8375350140056022,0.9227618559901972,1.0
1kmN6697E0374,8,454.0,Nurmijärvi,Helsinki,0.6547619047619048,0.7221153846153846,0.3899750210341663,0.3425622091266107
1kmN6697E0375,10,1578.0,Nurmijärvi,Helsinki,0.7005339105339106,0.7412878787878788,1.6830700847719495,0.6839100882675223
1kmN6697E0376,6,588.0,Nurmijärvi,Helsinki,0.7253968253968254,0.847979797979798,0.3084826578842166,0.6348407589807519
1kmN6697E0388,8,1012.0,Tuusula,Helsinki,0.6712962962962963,0.9017857142857144,1.8884279429567865,0.443290076031488
1kmN6697E0389,7,1162.0,Tuusula,Helsinki,0.6914656771799629,0.7428571428571429,0.7432233214476882,1.0
1kmN6697E0390,7,1025.0,Tuusula,Helsinki,0.5798440065681445,0.6062045507858315,3.725255670948839,0.2357151843563655
1kmN6697E0391,10,2421.0,Tuusula,Helsinki,0.6434599156118143,0.7170276008492569,5.5302860944624745,0.4065913155018081
1kmN6697E0392,6,1042.0,Kerava,Helsinki,0.7524691358024692,0.8854166666666666,0.2197391796591534,
1kmN6697E0394,10,2378.0,Kerava,Helsinki,0.675,0.6683333333333333,1.377668017054072,0.8024998293428318
1kmN6697E0395,14,6174.0,Kerava,Helsinki,0.6112244897959184,0.708843537414966,19.71818026281482,0.5943752666472759
1kmN6697E0396,6,1596.0,Kerava,Helsinki,0.8333333333333334,0.8142857142857142,1.6697190886036526,0.6394280722357093
1kmN6697E0397,8,2043.0,Kerava,Helsinki,0.7759259259259259,0.9682539682539684,2.4556082111571738,0.5505765312848389
1kmN6697E0415,6,253.0,Porvoo,Porvoo,0.6309523809523809,0.876984126984127,0.2113993358259821,0.4750289323907645
1kmN6697E0425,6,879.0,Porvoo,Porvoo,0.6,0.6435185185185185,0.9397107691304012,0.444172902834039
1kmN6697E0426,8,2497.0,Porvoo,Porvoo,0.6106331168831168,0.5118890977443609,2.028529431651247,0.5276606758169734
1kmN6697E0427,10,248.0,Porvoo,Porvoo,0.7434920634920634,0.7560960960960961,3.2774409867535557,0.4901905246363581
1kmN6698E0286,7,969.0,Salo,Salo,0.7639455782312925,0.8020408163265306,0.9981511478166782,0.8964845207153876
1kmN6698E0361,6,336.0,Vihti,Lohja,0.753968253968254,0.8194444444444443,0.2444109070437143,0.9628334766801224
1kmN6698E0375,6,828.0,Nurmijärvi,Helsinki,0.6907407407407408,0.9166666666666666,0.2831980065898454,0.5489482979073652
1kmN6698E0376,8,1252.0,Nurmijärvi,Helsinki,0.5458333333333334,0.7847222222222222,0.8216402476673853,0.6854001172646209
1kmN6698E0388,6,320.0,Tuusula,Helsinki,0.5991161616161617,0.7321428571428571,0.4097507254652647,0.6451584593590923
1kmN6698E0389,7,888.0,Tuusula,Helsinki,0.7045177045177046,0.7664399092970522,1.1529274714728288,0.6675126330367193
1kmN6698E0390,10,1161.0,Tuusula,Helsinki,0.6090367965367965,0.6563552188552189,1.3310753199167624,0.375877658927094
1kmN6698E0391,11,2048.0,Tuusula,Helsinki,0.6439393939393939,0.693939393939394,1.923986035527613,0.4068277037632133
1kmN6698E0392,7,677.0,Kerava,Helsinki,0.7448979591836735,0.7571428571428571,0.6594023978992855,0.7964677139489661
1kmN6698E0393,7,821.0,Kerava,Helsinki,0.5272108843537415,0.738095238095238,0.4554644803887808,0.9506574697161896
1kmN6698E0394,11,3267.0,Kerava,Helsinki,0.4642857142857142,0.6410052910052909,3.786948330235508,0.6164848734963744
1kmN6698E0395,10,4658.0,Kerava,Helsinki,0.5068253968253968,0.5801587301587301,6.378840950730628,0.5776847818574886
1kmN6698E0396,8,254.0,Kerava,Helsinki,0.4530357142857142,0.5505555555555556,0.5187326453812681,0.6926896693898708
1kmN6698E0397,10,1717.0,Kerava,Helsinki,0.6322916666666666,0.7377993005111649,1.2603357576059238,0.6545647825281083
1kmN6698E0399,7,143.0,Sipoo,Porvoo,0.9285714285714286,0.9523809523809524,0.3711080951297782,0.5751908635391063
1kmN6698E0426,9,618.0,Porvoo,Porvoo,0.6949148346207169,0.782716049382716,0.1582290617661387,0.6210131558159602
1kmN6699E0286,10,986.0,Salo,Salo,0.7282142857142857,0.646907096171802,1.5298372431638116,0.9850734993512148
1kmN6699E0287,6,185.0,Salo,Salo,0.4833333333333333,0.6810515873015873,0.875425801611472,1.0
1kmN6699E0288,6,845.0,Salo,Salo,0.5833333333333334,0.7333333333333334,0.2416112051533177,0.8140712868606845
1kmN6699E0390,9,1117.0,Tuusula,Helsinki,0.6450617283950617,0.7358906525573192,1.2692434723418118,0.5232464943728125
1kmN6699E0392,10,258.0,Kerava,Helsinki,0.669047619047619,0.8055555555555556,1.333058138072322,0.3826643087532309
1kmN6699E0394,12,2096.0,Kerava,Helsinki,0.63997113997114,0.6626984126984127,1.1961051629522106,0.7033735667436692
1kmN6699E0395,13,2485.0,Kerava,Helsinki,0.6384615384615385,0.681854043392505,1.340853283527454,0.6454358829935226
1kmN6700E0285,9,6.0,Salo,Salo,0.7343026582613722,0.7776313863270385,2.926965681484478,1.0
1kmN6700E0286,11,1504.0,Salo,Salo,0.625,0.7212121212121212,22.847791515871375,0.7687663627875121
1kmN6700E0287,9,3010.0,Salo,Salo,0.6111111111111112,0.7298941798941798,4.200352702023476,0.940065681444992
1kmN6700E0288,12,1352.0,Salo,Salo,0.6993085618085618,0.777020202020202,1.232526095731329,0.8336176421561408
1kmN6700E0352,11,858.0,Vihti,Lohja,0.6353535353535353,0.6618686868686868,4.635354949415082,0.3282691623497515
1kmN6700E0353,7,867.0,Vihti,Lohja,0.696875,0.7911616161616162,1.023305628204068,0.49826722645137
1kmN6700E0395,8,1387.0,Kerava,Helsinki,0.6240079365079365,0.709375,0.8927495186356171,0.5818221566626899
1kmN6700E0457,7,701.0,Loviisa,Loviisa,0.7531746031746032,0.8013784461152882,0.6601821081916676,0.3059408678254262
1kmN6701E0284,6,370.0,Salo,Salo,0.6415584415584416,0.762987012987013,1.7880657122760926,1.0
1kmN6701E0285,7,523.0,Salo,Salo,0.5792207792207792,0.6098330241187383,2.679508838979149,0.8869029211127509
1kmN6701E0286,13,1643.0,Salo,Salo,0.4681623931623931,0.624084249084249,5.92958027755653,0.6616951499251393
1kmN6701E0287,14,1392.0,Salo,Salo,0.6967817896389324,0.8700179131213613,1.5180908929363433,0.8192501214295567
1kmN6701E0288,8,1101.0,Salo,Salo,0.63125,0.7620614035087719,0.8928689778405335,0.9379780584965578
1kmN6701E0289,11,1222.0,Salo,Salo,0.5935064935064935,0.7932567432567432,0.42732296370052,0.910569927930158
1kmN6701E0457,10,966.0,Loviisa,Loviisa,0.7208333333333333,0.7555555555555555,1.9618816149452316,0.4121384797774075
1kmN6701E0458,6,58.0,Loviisa,Loviisa,0.7361111111111112,1.0,0.3192532504495299,0.5293650793650794
1kmN6701E0493,10,1446.0,Kotka,Kotka-Hamina,0.8331002331002331,0.9492424242424242,0.6708143003799605,0.4208176885502884
1kmN6702E0284,7,1425.0,Salo,Salo,0.7931972789115646,0.8474025974025974,1.091973697563686,0.6453793503950999
1kmN6702E0285,9,1293.0,Salo,Salo,0.3578042328042328,0.5453342953342953,0.6918704175568942,0.9133572804330068
1kmN6702E0286,7,997.0,Salo,Salo,0.6523809523809524,0.7857142857142857,0.4812154332449084,0.7791347752893757
1kmN6702E0287,9,1915.0,Salo,Salo,0.8542568542568543,0.9555555555555556,1.0967970788790184,0.8276841695927338
1kmN6702E0289,8,889.0,Salo,Salo,0.8123737373737374,0.8508116883116883,0.7078796082057005,0.786733803347166
1kmN6702E0290,9,685.0,Salo,Salo,0.4544252044252044,0.7703703703703704,0.9393038576585244,0.7495008836697917
1kmN6702E0373,6,176.0,Nurmijärvi,Helsinki,0.5484848484848485,0.8114478114478114,0.498921856872667,0.4150567256645026
1kmN6702E0456,10,629.0,Loviisa,Loviisa,0.6551174315880198,0.6966013071895425,1.4662731524644106,0.6379259466124027
1kmN6702E0457,9,1370.0,Loviisa,Loviisa,0.3916666666666666,0.4777777777777777,10.379973244612335,0.4891752769918378
1kmN6702E0496,10,4155.0,Kotka,Kotka-Hamina,0.5888888888888889,0.6950000000000001,8.762472759030356,0.6099798730847557
1kmN6703E0245,6,677.0,Kaarina,Turku,0.7388888888888889,0.8452380952380952,0.8727671302572484,0.5063577134552983
1kmN6703E0246,6,318.0,Kaarina,Turku,0.6719696969696969,0.7569444444444443,0.4288145724995725,0.5366599023974229
1kmN6703E0283,9,804.0,Salo,Salo,0.772561389228056,0.8992322855067952,0.4933268648658669,0.8896095422614145
1kmN6703E0284,8,704.0,Salo,Salo,0.8214285714285714,0.875,0.6770304229966904,0.5886814071672817
1kmN6703E0395,11,1603.0,Tuusula,Helsinki,0.7227633477633478,0.8733766233766235,0.322614429557132,0.3870439626300275
1kmN6703E0495,8,697.0,Kotka,Kotka-Hamina,0.7389705882352942,0.7708333333333334,1.3457691853339768,0.6868079629816145
1kmN6703E0496,12,3453.0,Kotka,Kotka-Hamina,0.4305555555555556,0.5615079365079365,17.91788366393413,0.5518881155194639
1kmN6703E0497,7,2027.0,Kotka,Kotka-Hamina,0.4277777777777777,0.5629251700680272,4.682521318717735,0.7581374671649888
1kmN6704E0236,12,1114.0,Turku,Turku,0.6597041847041847,0.7642496392496393,2.095459875571377,0.7829838891731509
1kmN6704E0245,9,929.0,Kaarina,Turku,0.5410052910052909,0.5703703703703703,1.0714974892540472,0.3514117256320599
1kmN6704E0378,6,450.0,Nurmijärvi,Helsinki,0.736111111111111,0.753968253968254,0.7872385213236286,0.5000180576482608
1kmN6704E0379,6,1242.0,Nurmijärvi,Helsinki,0.8888888888888888,1.0,4.869497732015798,0.8939393939393939
1kmN6704E0394,6,827.0,Järvenpää,Helsinki,0.4496753246753247,0.5074074074074074,1.5578923018667492,0.3907006395432321
1kmN6704E0395,9,2941.0,Järvenpää,Helsinki,0.548461977383546,0.6907407407407408,3.311073418728191,0.3103272036449712
1kmN6704E0396,13,2122.0,Järvenpää,Helsinki,0.818997668997669,0.8675824175824176,1.985596208712028,0.6412474467000912
1kmN6704E0397,6,429.0,Järvenpää,Helsinki,0.8324753324753326,0.896127513906718,0.7249462790321421,0.7900432214887957
1kmN6704E0492,9,693.0,Kotka,Kotka-Hamina,0.5850062247121071,0.620053814498259,1.1816661932762738,0.473466810966811
1kmN6704E0495,8,806.0,Kotka,Kotka-Hamina,0.4909090909090909,0.6370370370370371,1.6209635277366437,0.8353456159730753
1kmN6704E0496,7,205.0,Kotka,Kotka-Hamina,0.4123706004140786,0.4884780201261495,0.4267619529083711,0.8058927274613549
1kmN6705E0242,7,1165.0,Kaarina,Turku,0.4839285714285714,0.8159722222222222,1.0730161961479672,0.569185647343048
1kmN6705E0243,9,1091.0,Kaarina,Turku,0.6475507765830346,0.781557067271353,0.7171831704442819,0.6155986302648861
1kmN6705E0244,13,3838.0,Kaarina,Turku,0.6437728937728937,0.7371794871794872,4.720982998350281,0.5011401101156666
1kmN6705E0245,10,1778.0,Kaarina,Turku,0.7661172161172161,0.8029761904761905,5.650858122815582,0.6987241921274946
1kmN6705E0246,6,557.0,Kaarina,Turku,0.8097222222222222,0.8472222222222223,0.4015888938751654,0.5229761520058781
1kmN6705E0247,10,932.0,Kaarina,Turku,0.6782051282051282,0.7921428571428571,0.9175336997674384,0.568627255005889
1kmN6705E0292,6,501.0,Salo,Salo,0.7541666666666668,0.8898809523809524,0.3905885344296527,0.8372242850207772
1kmN6705E0378,6,534.0,Nurmijärvi,Helsinki,0.6575757575757576,0.7762237762237763,0.4367657122171563,0.6675019428336134
1kmN6705E0379,10,2121.0,Nurmijärvi,Helsinki,0.5467592592592593,0.6467592592592593,2.5297495649592845,0.5223371639438913
1kmN6705E0380,10,995.0,Nurmijärvi,Helsinki,0.7611111111111111,0.7672222222222222,0.5641468734376945,0.9034654377109496
1kmN6705E0394,12,4520.0,Järvenpää,Helsinki,0.610823049255885,0.6638173302107728,21.700464766631125,0.5583782275534507
1kmN6705E0395,12,5042.0,Järvenpää,Helsinki,0.7374540356683214,0.77106524427953,7.787453382547609,0.5445018644315505
1kmN6705E0396,10,1659.0,Järvenpää,Helsinki,0.4766666666666667,0.7,3.0120686757591626,0.6052250963972085
1kmN6705E0492,10,2226.0,Kotka,Kotka-Hamina,0.8074999999999999,0.95,2.007179797546391,0.4644370734004105
1kmN6705E0494,8,846.0,Kotka,Kotka-Hamina,0.8717479674796748,0.8218241869918699,2.178823643036652,0.7551363430218571
1kmN6706E0234,6,87.0,Turku,Turku,0.7857142857142857,0.9166666666666666,0.2715673551166767,
1kmN6706E0236,6,1187.0,Turku,Turku,0.5666666666666667,0.611111111111111,1.022033611584027,0.7945899736877773
1kmN6706E0237,12,1429.0,Turku,Turku,0.6696078431372549,0.7300438596491228,1.9052568044782667,0.6918298816911007
1kmN6706E0240,9,1488.0,Kaarina,Turku,0.6433235867446394,0.7171296296296297,0.7894199142499914,0.5189889891675253
1kmN6706E0241,10,3231.0,Kaarina,Turku,0.527280701754386,0.5444444444444445,2.115146762078707,0.8374831711728907
1kmN6706E0242,12,2059.0,Kaarina,Turku,0.7611111111111111,0.8379629629629629,3.4413657382099214,0.7711004813209309
1kmN6706E0243,11,961.0,Kaarina,Turku,0.6317069294342021,0.6812213039485766,1.447453229607943,0.7175556772235532
1kmN6706E0244,6,614.0,Kaarina,Turku,0.75,0.7830065359477124,1.6910451550813106,0.5158747804095657
1kmN6706E0245,7,413.0,Kaarina,Turku,0.8015873015873015,0.8432539682539683,1.7876917945753346,0.7104590677187899
1kmN6706E0246,12,1075.0,Kaarina,Turku,0.608531746031746,0.6712121212121213,1.035504334177222,0.5578225248684987
1kmN6706E0247,10,1081.0,Kaarina,Turku,0.605,0.7466483516483516,1.0280858768531804,0.6851075129890656
1kmN6706E0249,8,174.0,Kaarina,Turku,0.8524305555555556,0.9427083333333334,0.3712695272219312,0.4270327283178848
1kmN6706E0250,10,692.0,Kaarina,Turku,0.721078431372549,0.7960784313725491,1.0536776733146838,0.8150715300068043
1kmN6706E0282,6,531.0,Salo,Salo,0.5349206349206349,0.7999999999999999,0.9337639689027974,0.7782090246557757
1kmN6706E0380,6,1181.0,Nurmijärvi,Helsinki,0.7338566195709052,0.8036487322201608,0.8365897581817434,0.6281438550207539
1kmN6706E0393,9,659.0,Järvenpää,Helsinki,0.8074074074074074,0.9444444444444444,1.021508560097125,0.649146682768215
1kmN6706E0394,11,2894.0,Järvenpää,Helsinki,0.7074157726331639,0.8615702479338843,4.022452618652754,0.711850157361529
1kmN6706E0395,10,4560.0,Järvenpää,Helsinki,0.5708333333333333,0.7514285714285714,5.614406827941076,0.6954191447664251
1kmN6706E0396,10,1077.0,Järvenpää,Helsinki,0.6086128364389234,0.6969461697722567,0.5869116667456364,0.5909320577237447
1kmN6706E0492,8,1247.0,Kotka,Kotka-Hamina,0.6547844516594516,0.6982638888888889,1.9378956948810997,0.8504725965000468
1kmN6706E0493,7,1356.0,Kotka,Kotka-Hamina,0.5993197278911565,0.6641636141636142,1.276481043506584,0.7387172837494657
1kmN6706E0494,8,581.0,Kotka,Kotka-Hamina,0.5580065359477124,0.7265083665044966,1.6191137206274075,0.7876565791883948
1kmN6707E0237,7,580.0,Turku,Turku,0.4936507936507937,0.65,1.5470509617242276,0.6179179752709165
1kmN6707E0238,9,700.0,Turku,Turku,0.7256944444444444,0.7452177452177452,0.5311471074013991,0.8559531796079957
1kmN6707E0239,13,2886.0,Turku,Turku,0.5767688451898978,0.7900472334682861,2.929814264555119,0.7252412195460831
1kmN6707E0240,11,2669.0,Turku,Turku,0.5057851239669421,0.6848484848484848,2.1410402238823765,0.7892268237926952
1kmN6707E0241,13,1469.0,Turku,Turku,0.6265426880811495,0.7727106227106227,2.456789906301432,0.7160551070530379
1kmN6707E0242,6,615.0,Kaarina,Turku,0.4325396825396825,0.5452991452991452,0.7585718533717224,0.5577824828856303
1kmN6707E0251,7,395.0,Kaarina,Turku,0.663985594237695,0.8482142857142857,0.3597949294423032,0.4006797780036007
1kmN6707E0252,11,1067.0,Kaarina,Turku,0.6991841491841492,0.7945554445554446,0.818482994192914,0.6786762651567785
1kmN6707E0253,8,783.0,Kaarina,Turku,0.9007936507936508,0.9583333333333334,3.0088712398153663,0.6730733497419806
1kmN6707E0393,8,2326.0,Järvenpää,Helsinki,0.4930555555555555,0.695648714031067,1.9824402622407795,0.566259025377734
1kmN6707E0394,13,2135.0,Järvenpää,Helsinki,0.4935897435897435,0.569047619047619,1.63707997233971,0.6585787531114146
1kmN6707E0395,12,1985.0,Järvenpää,Helsinki,0.5861751152073733,0.6819444444444445,2.2587204322611805,0.5629857206837502
1kmN6707E0396,10,1968.0,Järvenpää,Helsinki,0.8527777777777779,0.8634615384615385,1.218480511567263,0.4612156711882371
1kmN6707E0498,7,840.0,Kotka,Kotka-Hamina,0.7634920634920636,0.8705357142857143,1.036091996720103,0.4373297157388066
1kmN6708E0236,6,822.0,Turku,Turku,0.6277777777777778,0.75,0.2739903594634092,0.741755960801754
1kmN6708E0237,8,1202.0,Turku,Turku,0.3816232500443026,0.4609567901234568,1.0781828819325383,
1kmN6708E0238,8,882.0,Turku,Turku,0.6727678571428571,0.7833333333333333,2.023690841958841,0.5380989591290692
1kmN6708E0239,12,2817.0,Turku,Turku,0.5638481888481889,0.5950854700854701,2.1854154912755175,0.7920440390521416
1kmN6708E0240,13,1197.0,Turku,Turku,0.5170611439842209,0.595979020979021,0.6468093437375002,0.8718402567150025
1kmN6708E0241,8,1200.0,Turku,Turku,0.328731684981685,0.5077991452991453,3.046081071745369,1.0
1kmN6708E0242,6,1095.0,Turku,Turku,0.6301587301587301,0.6446886446886447,7.083818042382176,1.0
1kmN6708E0243,12,1680.0,Turku,Turku,0.7626144688644688,0.8875000000000001,1.9740840916171376,0.8039589032065901
1kmN6708E0244,10,2870.0,Kaarina,Turku,0.74,0.7775000000000001,1.8363943809711765,0.7190737103072099
1kmN6708E0245,7,796.0,Kaarina,Turku,0.6001443001443001,0.7523809523809524,0.429913377714597,0.6458169738055953
1kmN6708E0246,9,566.0,Kaarina,Turku,0.6657407407407407,0.8148148148148149,1.3456692712871914,0.8790984387039154
1kmN6708E0252,7,672.0,Kaarina,Turku,0.5616883116883117,0.5936147186147186,0.5688593370798384,0.8070372304907897
1kmN6708E0263,10,947.0,Paimio,Turku,0.6119318181818182,0.7205555555555556,0.969749375608557,0.5849818792688397
1kmN6708E0264,6,746.0,Paimio,Turku,0.75,0.74504662004662,0.6571470199156468,0.866464155189046
1kmN6708E0393,10,782.0,Järvenpää,Helsinki,0.7611111111111111,0.8034188034188035,1.2925505402944484,0.5378966728731197
1kmN6708E0394,6,551.0,Järvenpää,Helsinki,0.6333333333333333,0.732183908045977,2.2743930349699264,0.5255312483869753
1kmN6708E0396,6,162.0,Järvenpää,Helsinki,0.875,0.875,0.4510843446524626,0.8015586616070848
1kmN6708E0397,8,449.0,Järvenpää,Helsinki,0.8005434782608696,0.8058608058608059,0.5359172647266826,0.7184451925304198
