home_gid9,car_tt_kfreq,pt_tt_kfreq,car_tt_kdist,pt_tt_kdist,poi_count,log_poi,pt_tt_diff,log_pt_diff,perc_pt_diff
891126d252fffff,6.0,7.0,6.0,7.0,115.0,4.7535901911063645,0.0,0.0,0.0
891126d256fffff,5.878553021540502,5.878553021540502,5.887306994431196,5.887306994431196,90.0,4.51085950651685,0.0087539728906937,0.0012718383102183,0.0014869231210423
891126d257bffff,14.422981611711617,11.0,6.019285223086623,9.077140892346492,65.0,4.189654742026425,1.922859107653508,0.1746370690109664,0.2118353268345533
891126d2593ffff,10.502407201620338,10.502407201620338,8.373338526787895,8.373338526787895,97.0,4.584967478670572,2.1290686748324426,0.2046870030032774,0.2542675980460062
891126d259bffff,7.682256324868209,16.68225632486821,6.246828700966583,11.243540798907278,32.0,3.49650756146648,5.438715525960932,0.3675631530445988,0.4837191079957216
891126d25a3ffff,9.645662899019788,9.645662899019788,9.645662899019788,9.645662899019788,65.0,4.189654742026425,0.0,0.0,0.0
891126d25d3ffff,5.669598051552769,5.669598051552769,5.696172595538478,5.834799025776384,64.0,4.174387269895637,0.1652009742236151,0.0244674700775748,0.0283130530278432
891126d25dbffff,5.83549502398909,5.83549502398909,5.8010119178305155,5.8380542298687015,87.0,4.477336814478207,0.0025592058796117,0.0003743294242017,0.0004383662396485
891126d2607ffff,6.0,7.0,6.0,7.0,71.0,4.276666119016055,0.0,0.0,0.0
891126d2613ffff,14.135733328892872,46.28187615647218,10.118446283663276,11.02290020555074,18.0,2.9444389791664403,35.25897595092144,1.3693138724678993,3.198702273759702
891126d2623ffff,19.80258985059791,37.70375145661417,10.32206055580128,19.32206055580128,90.0,4.51085950651685,18.38169090081289,0.6442295093267854,0.9513318130707312
891126d262fffff,6.0,10.0,6.0,10.0,88.0,4.48863636973214,0.0,0.0,0.0
891126d2663ffff,7.0,9.0,7.0,9.0,199.0,5.298317366548036,0.0,0.0,0.0
891126d2667ffff,5.716070942180958,8.0,5.716070942180958,8.0,140.0,4.948759890378168,0.0,0.0,0.0
891126d2677ffff,20.66156952136396,51.98470856409189,6.0,8.0,181.0,5.204006687076795,43.98470856409189,1.7727787769280314,5.498088570511486
891126d268fffff,25.941549565686664,92.8298951119455,9.0,22.0,13.0,2.6390573296152584,70.8298951119455,1.4059893005201696,3.2195406869066137
891126d26a3ffff,14.0,44.0,9.034958486754832,22.484820109270945,44.0,3.80666248977032,21.515179890729055,0.6503082301345811,0.956875784914904
891126d26abffff,8.895815830982219,17.207091162205778,5.854841279651298,5.975360539258546,45.0,3.828641396489095,11.231730622947232,0.9594271259081192,1.879674129979933
891126d26b3ffff,15.0,36.0,10.215600348854409,21.16836108144866,26.0,3.295836866004329,14.831638918551342,0.5122518168072943,0.7006512625840157
891126d26bbffff,6.838992472523195,12.0,6.0,6.6960855374499975,33.0,3.5263605246161616,5.3039144625500025,0.5242375296263737,0.7920918024248894
891126d2803ffff,12.0,86.0,12.0,86.0,27.0,3.332204510175204,0.0,0.0,0.0
891126d2807ffff,6.0,11.0,6.0,11.0,22.0,3.1354942159291497,0.0,0.0,0.0
891126d280fffff,5.735275272943637,5.735275272943637,5.735275272943637,5.735275272943637,21.0,3.091042453358316,0.0,0.0,0.0
891126d2817ffff,5.773070555014499,5.773070555014499,5.773070555014499,5.773070555014499,14.0,2.70805020110221,0.0,0.0,0.0
891126d2833ffff,14.29780580081366,34.31954196001784,8.0,13.0,16.0,2.833213344056216,21.319541960017837,0.9253790777469963,1.639964766155218
891126d283bffff,7.0,8.5,6.438244100522121,7.938244100522121,17.0,2.8903717578961645,0.5617558994778786,0.0609526380494829,0.0707657628518793
891126d2853ffff,10.341071946271672,21.924405279605004,6.884520775974687,9.384520775974687,27.0,3.332204510175204,12.539884503630317,0.7918857653303708,1.3362306720800998
891126d2857ffff,5.852715451759065,5.852715451759065,5.852715451759065,5.852715451759065,10.0,2.3978952727983707,0.0,0.0,0.0
891126d285bffff,17.0,101.0,17.0,101.0,32.0,3.49650756146648,0.0,0.0,0.0
891126d288bffff,7.921066246813147,15.625064672362443,7.921066246813147,15.875064672362443,20.0,3.044522437723423,0.25,0.0149255925862772,0.0157479673412124
891126d288fffff,19.0,119.0,6.0,7.0,15.0,2.772588722239781,112.0,2.70805020110221,16.0
891126d28cbffff,5.755552732962103,180.0,5.877776366481052,9.5,38.0,3.6635616461296463,170.5,2.8471217741023485,17.94736842105263
891126d28cfffff,5.685380917860126,7.0,5.685380917860126,7.0,25.0,3.258096538021482,0.0,0.0,0.0
891126d28dbffff,7.5,15.483940728033662,7.5,15.452905815882849,36.0,3.610917912644224,0.0310349121508135,0.0018845107891047,0.0020083544493563
891126d2903ffff,82.97540409959682,71.65457945686434,14.192538036414216,9.75,51.0,3.951243718581427,61.90457945686434,1.9108106679620769,6.349187636601471
891126d290bffff,15.0,25.0,15.0,25.0,56.0,4.04305126783455,0.0,0.0,0.0
891126d2917ffff,12.038118293020627,20.98243147760374,8.13292811522379,13.720141153108624,43.0,3.784189633918261,7.262290324495115,0.401026862671745,0.529316006552139
891126d291bffff,18.868040053806215,43.13947652088902,9.663584322419176,20.134980406764303,40.0,3.713572066704308,23.004496114124716,0.736425034273855,1.1425139557819686
891126d2953ffff,5.744199957813494,92.8419736318681,5.841973631868098,7.341973631868098,29.0,3.4011973816621555,85.5,2.420312401125452,11.645370071731694
891126d296bffff,29.643287176568716,9.0,7.5,8.0,47.0,3.871201010907891,1.0,0.1053605156578263,0.125
891126d29a7ffff,13.25,60.5,13.25,60.5,87.0,4.477336814478207,0.0,0.0,0.0
891126d29afffff,8.0,17.0,6.0,6.0,58.0,4.07753744390572,11.0,0.9444616088408512,1.8333333333333333
891126d29b3ffff,53.50624527175638,50.15011261401897,21.0,10.0,55.0,4.02535169073515,40.15011261401897,1.536869421239441,4.015011261401897
891126d29b7ffff,26.360635305306683,45.20569987011264,8.851782530074782,13.980120345316315,164.0,5.10594547390058,31.225579524796323,1.1263791525001978,2.2335701520092894
891126d29c3ffff,23.411549845956205,83.34767439503366,23.0,81.0,30.0,3.4339872044851463,2.347674395033664,0.0282279904529589,0.0289836345065884
891126d29cfffff,23.948194842227732,86.0,18.6954881653742,84.23818152823645,41.0,3.737669618283368,1.7618184717635472,0.0204586452012796,0.0209147258381045
891126d2a27ffff,20.0,94.0,20.0,94.0,29.0,3.4011973816621555,0.0,0.0,0.0
891126d2a2bffff,13.660306084255833,40.39087439796586,6.4791723993095625,9.417451585328362,51.0,3.951243718581427,30.973422812637494,1.3795779944971742,3.2889388951987413
891126d2a2fffff,15.0,52.0,15.0,52.0,52.0,3.970291913552122,0.0,0.0,0.0
891126d2a4fffff,5.771436608327675,5.771436608327675,5.771436608327675,5.771436608327675,42.0,3.7612001156935624,0.0,0.0,0.0
891126d2a5bffff,5.912501241537654,5.912501241537654,6.0,6.0,50.0,3.9318256327243257,0.0874987584623463,0.0125786025992589,0.014583126410391
891126d2a63ffff,7.356515425144291,9.676620702817402,7.35978944465378,9.676620702817402,38.0,3.6635616461296463,0.0,0.0,0.0
891126d2a67ffff,8.0,10.0,8.0,10.0,113.0,4.736198448394496,0.0,0.0,0.0
891126d2a6bffff,34.504209176940435,34.504209176940435,34.504209176940435,34.504209176940435,33.0,3.5263605246161616,0.0,0.0,0.0
891126d2a87ffff,33.94688976727325,61.19688976727325,15.014711257903766,15.442030336602627,28.0,3.367295829986474,45.75485943067062,1.3304641129574084,2.9630080004581227
891126d2a93ffff,15.953290434899287,37.52795119920681,15.92919548561281,37.4624321445617,24.0,3.218875824868201,0.0655190546451081,0.0017020066043573,0.0017489268820636
891126d2a9bffff,82.295638008139,82.295638008139,5.719154262202226,5.719154262202226,26.0,3.295836866004329,76.57648374593677,2.5174338901775943,13.38947687633278
891126d2aabffff,7.697309337476646,7.697309337476646,8.0,8.0,3.0,1.3862943611198906,0.3026906625233536,0.0342108710644,0.0378363328154192
891126d2ab7ffff,12.874952669872515,55.37495266987251,5.927142199501517,5.927142199501517,15.0,2.772588722239781,49.44781047037099,2.096577611138626,8.342605729035764
891126d2b03ffff,27.128877310318288,13.75,27.128877310318288,13.75,20.0,3.044522437723423,0.0,0.0,0.0
891126d2b07ffff,10.0,25.0,7.8452331827563295,15.34523318275633,20.0,3.044522437723423,9.65476681724367,0.4641602316420035,0.6291704206940875
891126d2b0bffff,58.05356342423456,58.05356342423456,53.3470098869302,53.3470098869302,29.0,3.4011973816621555,4.706553537304359,0.0830552905290402,0.088225254747735
891126d2b0fffff,60.83366987142508,60.83366987142508,36.191094996534495,36.191094996534495,26.0,3.295836866004329,24.642574874890585,0.5083786852200132,0.6809016106655588
891126d2b17ffff,15.030730197633956,30.780730197633957,6.0,6.804612398491365,23.0,3.1780538303479458,23.976117799142592,1.4041452454181576,3.5235097012224066
891126d2b1bffff,18.38545996715562,18.38545996715562,18.38545996715562,18.38545996715562,30.0,3.4339872044851463,0.0,0.0,0.0
891126d2b23ffff,10.5,37.0,10.5,37.0,25.0,3.258096538021482,0.0,0.0,0.0
891126d2b2bffff,12.394869294800822,27.75,8.491905288607038,25.78848019341349,15.0,2.772588722239781,1.9615198065865087,0.0706658156651074,0.0760618614154505
891126d2b2fffff,13.027123417544672,48.396389158294355,7.629215962070106,13.379215962070106,21.0,3.091042453358316,35.01717319622425,1.234093499558834,2.617281408379793
891126d2b33ffff,57.78957594555816,57.78957594555816,29.610154589537657,29.610154589537657,23.0,3.1780538303479458,28.179421356020505,0.6526327561113869,0.9516809941268364
891126d2b37ffff,104.05467601077788,11.0,14.29717610541614,11.0,32.0,3.49650756146648,0.0,0.0,0.0
891126d2b3bffff,6.416106755960513,6.416106755960513,5.774816918349556,5.774816918349556,27.0,3.332204510175204,0.641289837610957,0.0904418802372015,0.1110493798640178
891126d2b43ffff,19.5,37.0,19.5,37.0,30.0,3.4339872044851463,0.0,0.0,0.0
891126d2b47ffff,11.0,40.0,11.0,34.39478682213549,51.0,3.951243718581427,5.605213177864513,0.147007522320548,0.1629669405090529
891126d2b53ffff,7.0,13.0,6.340133568812185,9.340133568812185,30.0,3.4339872044851463,3.6598664311878153,0.3030245429383127,0.3918430506613464
891126d2b67ffff,12.0,37.0,5.824893972430477,6.0,27.0,3.332204510175204,31.0,1.6916760106710724,5.166666666666667
891126d2b8fffff,15.0,34.5,11.5,34.5,20.0,3.044522437723423,0.0,0.0,0.0
891126d2babffff,14.6751363392597,46.39407395899627,11.0,31.0,24.0,3.218875824868201,15.394073958996271,0.3927612961233033,0.4965830309353636
891126d2bafffff,20.125166751749592,28.0,10.872891891797591,24.24301526624204,27.0,3.332204510175204,3.75698473375796,0.1387463356514646,0.154971842095463
891126d2bbbffff,16.92064898821873,66.45038267753243,14.592557638366886,51.062356438226686,22.0,3.1354942159291497,15.388026239305743,0.2589500937028233,0.3013575422811048
891126d2bc7ffff,54.71336020173227,54.71336020173227,106.84477715064084,106.84477715064084,16.0,2.833213344056216,52.131416948908566,0.6604729665199418,0.4879173164955765
891126d2bcfffff,10.475634070555753,16.587672350852912,7.858146650130532,12.0,26.0,3.295836866004329,4.5876723508529125,0.302248864553011,0.3823060292377427
891126d2c0bffff,102.8816133642687,102.8816133642687,5.9071904420675665,5.9071904420675665,11.0,2.4849066497880004,96.97442292220114,2.7106889556578926,16.416335967705702
891126d2c47ffff,17.253252245800404,5.915767145453071,5.45105875638626,5.824079039389065,20.0,3.044522437723423,0.091688106064006,0.0133465056091566,0.0157429364271855
891126d2c63ffff,7.177574545305012,18.06544727183007,7.177574545305012,18.06544727183007,22.0,3.1354942159291497,0.0,0.0,0.0
891126d2c6bffff,5.782651397697064,5.814641255264311,5.841734011827377,5.841734011827377,27.0,3.332204510175204,0.027092756563066,0.0039677867043577,0.0046377935914598
891126d2c6fffff,9.836927965915756,39.5,7.808242685041678,22.31968323329694,24.0,3.218875824868201,17.18031676670306,0.5520041962002908,0.7697383778759517
891126d2c7bffff,19.542716183487872,11.67839522935984,6.0,8.0,27.0,3.332204510175204,3.67839522935984,0.3426748044648184,0.4597994036699799
891126d2cd3ffff,9.794595808947204,34.055395131686964,6.610577118964818,12.75723962867913,15.0,2.772588722239781,21.29815550300783,0.935364324359636,1.6694956058619572
891126d2cdbffff,28.400299030936683,52.32417689582368,28.400299030936683,52.32417689582368,11.0,2.4849066497880004,0.0,0.0,0.0
891126d2d83ffff,1572.093736568792,18.666666666666664,8.594305006812935,15.5,13.0,2.6390573296152584,3.1666666666666643,0.1755647743310748,0.204301075268817
891126d2d87ffff,11.6488078159234,32.85346301794907,11.5,33.517414719455076,11.0,2.4849066497880004,0.6639517015060079,0.0194226722191315,0.0198091561375889
891126d2d93ffff,6.407712082125383,14.5,6.407712082125383,14.5,16.0,2.833213344056216,0.0,0.0,0.0
891126d2d97ffff,27.539304185533325,114.59864435762896,16.86290564590156,57.09864435762896,17.0,2.8903717578961645,57.5,0.6879818984889008,1.0070291623713028
891126d2da3ffff,16.0,6.012506297438558,5.715056233128647,5.983684757180047,2.0,1.0986122886681098,0.0288215402585114,0.0041184892211263,0.0048166876144214
891126d2dabffff,26.666666666666668,122.66740715469189,11.0,40.0,2.0,1.0986122886681098,82.66740715469189,1.1040236949908795,2.066685178867297
891126d2db3ffff,12.65601690815704,43.2800845407852,11.534839500743349,37.674197503716734,11.0,2.4849066497880004,5.605887037068463,0.1353623705688824,0.1487991094306764
891126d2db7ffff,13.782420762341276,5.673631143511915,5.788369685079221,5.67469294090795,10.0,2.3978952727983707,0.0010617973960354,0.0001590907430117,0.0001871109868132
891126d2dbbffff,9.379556393988016,25.333333333333332,9.0,26.0,2.0,1.0986122886681098,0.6666666666666679,0.0250013022054171,0.0256410256410256
891126d2e0fffff,8.5,18.380080772840373,7.609496076014434,7.0,36.0,3.610917912644224,11.380080772840373,0.8848042326193193,1.625725824691482
891126d2e23ffff,8.578913675642113,19.42555514367329,8.67697210181138,12.5,41.0,3.737669618283368,6.925555143673289,0.4140971345491309,0.5540444114938632
891126d2e27ffff,44.22769354615338,27.0,13.5,24.0,34.0,3.5553480614894135,3.0,0.1133286853070032,0.125
891126d2e33ffff,9.282805464507057,21.934421348557624,8.304312311026415,19.090501094185015,24.0,3.218875824868201,2.843920254372609,0.1323917766862132,0.148970435104968
891126d2e37ffff,9.365949316456277,22.365949316456273,9.365949316456277,22.365949316456273,40.0,3.713572066704308,0.0,0.0,0.0
891126d2e5bffff,12.0,62.0,5.566948894087924,8.06134072735259,50.0,3.9318256327243257,53.93865927264741,1.939117634133571,6.691028340934711
891126d2e77ffff,31.894544326997263,5.789088653994528,31.894544326997263,5.789088653994528,32.0,3.49650756146648,0.0,0.0,0.0
891126d2e7bffff,13.619244052258184,37.32216519596819,7.16322612546529,13.112097970494837,21.0,3.091042453358316,24.210067225473352,0.9989960129387369,1.8463915751660365
891126d2e83ffff,13.894080355116555,35.01214581405484,6.0,9.0,29.0,3.4011973816621555,26.01214581405484,1.2812711722847192,2.890238423783871
891126d2e87ffff,42.84862773998649,9.495633306587674,15.156262749263998,7.078680406587573,38.0,3.6635616461296463,2.4169529000001013,0.2617307519210725,0.3414411671631386
891126d2e97ffff,18.0,57.0,7.0,14.0,26.0,3.295836866004329,43.0,1.352392809444209,3.0714285714285716
891126d2eabffff,9.89932954024232,20.92282100578754,9.0,18.0,22.0,3.1354942159291497,2.92282100578754,0.1430891701523213,0.1623789447659744
891126d2eafffff,11.347299666406345,64.84729966640634,5.71479297645001,5.71479297645001,32.0,3.49650756146648,59.13250668995633,2.283025420519543,10.34727013447984
891126d2eb3ffff,5.763925028542316,5.763925028542316,5.763925028542316,5.763925028542316,37.0,3.6375861597263857,0.0,0.0,0.0
891126d2ebbffff,8.387049964448586,21.21857747506406,7.891880344426161,15.119982821019663,32.0,3.49650756146648,6.098594654044394,0.32086909075365,0.4033466655508485
891126d2ecbffff,93.94873419639625,93.94873419639625,49.85759607971185,49.85759607971185,82.0,4.418840607796598,44.0911381166844,0.6243076124677813,0.884341436081112
891126d2ed3ffff,13.697547602473456,19.077351492390378,7.0435334773032405,11.05170097760262,28.0,3.367295829986474,8.025650514787753,0.5103865783933705,0.726191428003032
891126d301bffff,6.0,7.0,6.0,7.0,300.0,5.707110264748875,0.0,0.0,0.0
891126d3027ffff,5.782965768616682,5.782965768616682,5.760001360466923,5.760001360466923,608.0,6.411818267709897,0.0229644081497593,0.0033913440002848,0.0039868754732199
891126d302bffff,5.775492875673876,5.775492875673876,5.775492875673876,5.775492875673876,585.0,6.373319789577012,0.0,0.0,0.0
891126d302fffff,5.672072858217498,5.672072858217498,5.672072858217498,5.672072858217498,813.0,6.70196036600254,0.0,0.0,0.0
891126d3043ffff,5.679982655114214,5.679982655114214,5.679982655114214,5.679982655114214,207.0,5.337538079701318,0.0,0.0,0.0
891126d304fffff,5.748563410015815,5.748563410015815,5.748563410015815,5.748563410015815,221.0,5.402677381872279,0.0,0.0,0.0
891126d3053ffff,6.0,6.0,5.699835437696606,5.699835437696606,127.0,4.852030263919617,0.3001645623033937,0.0438271844978523,0.0526619699085023
891126d305bffff,35.94275761691791,35.94275761691791,5.708634443667016,5.708634443667016,99.0,4.605170185988092,30.234123173250893,1.705974203586224,5.296209359979549
891126d3067ffff,5.771724276792726,5.771724276792726,5.771724276792726,5.771724276792726,892.0,6.794586580876499,0.0,0.0,0.0
891126d306bffff,5.740581845356411,8.0,5.7151346177519144,6.844843695073709,481.0,6.1779441140506,1.1551563049262912,0.1373681154958297,0.1687629924636068
891126d306fffff,5.764962381524607,5.764962381524607,5.735369614426844,5.735369614426844,1113.0,7.01571242048723,0.0295927670977631,0.0043840128529146,0.0051596965997317
891126d3113ffff,5.763900579459946,7.195865978888606,5.7443320388523125,7.0,493.0,6.202535517187923,0.1958659788886061,0.0241883365485544,0.0279808541269437
891126d311bffff,5.83099290082697,5.83099290082697,5.775691697021238,5.775691697021238,530.0,6.274762021241939,0.0553012038057314,0.0081285794352699,0.0095748192089706
891126d3127ffff,5.806501561170148,5.806501561170148,5.806501561170148,5.806501561170148,210.0,5.351858133476067,0.0,0.0,0.0
891126d315bffff,6.0,6.0,6.0,6.0,761.0,6.635946555686647,0.0,0.0,0.0
891126d3187ffff,7.0,9.0,7.0,9.0,305.0,5.723585101952381,0.0,0.0,0.0
891126d318bffff,6.0,8.0,6.0,8.0,425.0,6.054439346269371,0.0,0.0,0.0
891126d318fffff,5.767693022327927,5.767693022327927,5.719361652223699,5.719361652223699,432.0,6.07073772800249,0.0483313701042273,0.0071671062598066,0.0084504832957076
891126d3197ffff,14.784275012115303,5.676412518172955,5.676412518172955,5.676412518172955,162.0,5.093750200806762,0.0,0.0,0.0
891126d31a7ffff,6.0,6.0,5.685935737527573,6.0,189.0,5.247024072160486,0.0,0.0,0.0
891126d3223ffff,34.21375608300873,34.21375608300873,5.7998628658552995,5.7998628658552995,159.0,5.075173815233827,28.413893217153433,1.6445343588824997,4.899062938958517
891126d3227ffff,6.0,9.0,6.0,9.0,725.0,6.587550014824796,0.0,0.0,0.0
891126d322fffff,5.819375822736279,5.819375822736279,5.810168070819573,5.886769519692261,263.0,5.575949103146316,0.0673936969559818,0.0098341639334438,0.0114483328641521
891126d3297ffff,37.50106546928118,37.50106546928118,5.793590424811082,5.793590424811082,51.0,3.951243718581427,31.707475044470097,1.7347063323543348,5.472854088663683
891126d32afffff,5.713191159284859,5.713191159284859,5.713191159284859,5.713191159284859,281.0,5.641907070938114,0.0,0.0,0.0
891126d3303ffff,5.79320202421199,5.79320202421199,5.7633007850359785,5.7633007850359785,2058.0,7.629975707027789,0.0299012391760111,0.0044113571304862,0.0051882142354339
891126d3307ffff,5.6898627640316155,5.6898627640316155,5.6898627640316155,5.6898627640316155,1366.0,7.220373836723949,0.0,0.0,0.0
891126d330bffff,7.0,10.0,7.0,10.0,1398.0,7.243512974665482,0.0,0.0,0.0
891126d3317ffff,6.061949647141741,6.061949647141741,6.061949647141741,6.061949647141741,1892.0,7.545918151209323,0.0,0.0,0.0
891126d331bffff,56.6186514746301,56.6186514746301,5.788749518830882,5.788749518830882,1973.0,7.587817219993427,50.829901955799215,2.138579566120546,8.780808668685498
891126d332bffff,6.209726190020346,6.209726190020346,6.209726190020346,6.209726190020346,504.0,6.22455842927536,0.0,0.0,0.0
891126d3343ffff,7.0,10.0,6.342640766831526,7.842640766831526,789.0,6.672032945461067,2.1573592331684743,0.2183097114799412,0.2750807154514181
891126d334bffff,5.785816485139423,6.0,5.774191539405245,6.0,396.0,5.983936280687191,0.0,0.0,0.0
891126d3353ffff,5.734387620328089,5.734387620328089,5.734387620328089,5.734387620328089,1187.0,7.080026499922591,0.0,0.0,0.0
891126d3357ffff,6.0,6.0,6.0,6.0,1434.0,7.268920128193722,0.0,0.0,0.0
891126d335bffff,15.033117905718395,15.033117905718395,5.690529396877839,5.690529396877839,620.0,6.431331081933479,9.342588508840558,0.8739634485425494,1.6417784457745628
891126d336fffff,5.810826834599171,5.810826834599171,5.810826834599171,5.810826834599171,219.0,5.393627546352362,0.0,0.0,0.0
891126d3377ffff,5.972908907376747,5.972908907376747,5.8078321322516775,5.8078321322516775,722.0,6.583409222158765,0.1650767751250699,0.0239587509911696,0.028423131276191
891126d338bffff,6.0,7.0,6.0,7.0,2469.0,7.8119734296220225,0.0,0.0,0.0
891126d339bffff,11.496766237423053,18.300514694649166,6.0,8.0,2061.0,7.631431664576906,10.300514694649166,0.7629071863355694,1.2875643368311458
891126d33abffff,5.741394910014728,5.741394910014728,5.741394910014728,5.741394910014728,821.0,6.71174039505618,0.0,0.0,0.0
891126d33c3ffff,6.0,6.0,6.0,6.0,1557.0,7.351158226430694,0.0,0.0,0.0
891126d33c7ffff,5.683986795922552,5.683986795922552,5.683986795922552,5.683986795922552,2342.0,7.759187438507795,0.0,0.0,0.0
891126d33dbffff,6.0,6.0,6.0,6.0,653.0,6.483107351457199,0.0,0.0,0.0
891126d340bffff,5.667003382720899,5.667003382720899,5.667003382720899,5.667003382720899,162.0,5.093750200806762,0.0,0.0,0.0
891126d341bffff,6.009113852915823,6.009113852915823,6.009113852915823,6.009113852915823,82.0,4.418840607796598,0.0,0.0,0.0
891126d344bffff,5.677785487404796,5.677785487404796,5.677785487404796,5.677785487404796,246.0,5.5093883366279774,0.0,0.0,0.0
891126d3463ffff,7.0,7.0,7.0,7.0,190.0,5.25227342804663,0.0,0.0,0.0
891126d346bffff,15.0,61.0,15.0,61.0,134.0,4.90527477843843,0.0,0.0,0.0
891126d346fffff,9.0,29.0,8.405028283986859,23.611523899713703,106.0,4.672828834461906,5.388476100286297,0.1979825972049766,0.2282138214870423
891126d347bffff,5.915183516112126,6.0,5.812477402924957,5.9445664670934075,229.0,5.438079308923196,0.0554335329065924,0.0079505985420988,0.0093250758004724
891126d3497ffff,1.0504082203994018,1.0504082203994018,15.302440674953743,15.302440674953743,28.0,3.367295829986474,14.252032454554342,2.0732759260350018,0.9313568179931808
891126d34c7ffff,5.763196082836192,5.763196082836192,5.748129264804232,5.748129264804232,74.0,4.31748811353631,0.0150668180319595,0.0022302511248184,0.0026211689643469
891126d34cbffff,7.95257782985386,16.081628460512377,6.0,6.667405105930626,36.0,3.610917912644224,9.41422335458175,0.801025286149283,1.41197710428722
891126d34cfffff,17.185625110974172,9.009456901264429,6.554445801127645,6.1495515754290775,80.0,4.394449154672439,2.859905325835351,0.3364806982213661,0.465059165819876
891126d34d7ffff,5.76981468019964,8.394603010735429,5.859141649710563,8.359141649710562,62.0,4.143134726391533,0.0354613610248666,0.0037817944022227,0.0042422251602943
891126d34dbffff,42.09096447069652,42.09096447069652,42.09096447069652,42.09096447069652,31.0,3.4657359027997265,0.0,0.0,0.0
891126d362fffff,9.738137005875716,38.166959041130006,8.603948312536904,30.22763818775832,46.0,3.8501476017100584,7.939320853371687,0.2265299677256145,0.2626510481585351
891126d3683ffff,6.0,6.0,6.0,6.0,127.0,4.852030263919617,0.0,0.0,0.0
891126d3687ffff,6.0,9.0,6.0,9.0,263.0,5.575949103146316,0.0,0.0,0.0
891126d368bffff,5.809044554706733,5.809044554706733,5.809044554706733,5.809044554706733,85.0,4.454347296253507,0.0,0.0,0.0
891126d3697ffff,5.695522574225533,5.695522574225533,5.695522574225533,5.695522574225533,179.0,5.19295685089021,0.0,0.0,0.0
891126d36b3ffff,5.718560445631356,6.0,5.718381894970981,6.0,265.0,5.583496308781699,0.0,0.0,0.0
891126d400bffff,14.07136752612081,42.62180820894128,12.0,24.0,4.0,1.6094379124341005,18.62180820894128,0.556681388712799,0.7759086753725534
891126d4017ffff,12.0,25.0,12.0,25.0,17.0,2.8903717578961645,0.0,0.0,0.0
891126d4023ffff,45.59792479063677,180.0,7.0,16.0,50.0,3.9318256327243257,164.0,2.36528368720961,10.25
891126d4027ffff,19.302443734642875,31.5,11.0,20.0,30.0,3.4339872044851463,11.5,0.4367176516122688,0.575
891126d4033ffff,6.0,7.0,6.0,7.0,23.0,3.1780538303479458,0.0,0.0,0.0
891126d4043ffff,15.70608055801518,6.920508814303091,6.384898383216104,6.974956905181808,8.0,2.1972245773362196,0.0544480908787177,0.0068507969243993,0.0078062261342815
891126d4053ffff,8.0,16.0,8.0,16.0,9.0,2.302585092994046,0.0,0.0,0.0
891126d4057ffff,21.6701499973094,40.231763647966474,7.731411418710146,14.0,3.0,1.3862943611198906,26.23176364796647,1.011158720543758,1.8736974034261769
891126d406bffff,5.741501414082588,6.044315022638505,5.710036146190021,6.0,12.0,2.5649493574615367,0.0443150226385054,0.0063107627022231,0.0073858371064175
891126d4077ffff,9.166957717924808,9.166957717924808,9.166957717924808,9.166957717924808,43.0,3.784189633918261,0.0,0.0,0.0
891126d408fffff,6.21628376517179,6.21628376517179,5.9356676347538215,5.9356676347538215,18.0,2.9444389791664403,0.2806161304179682,0.0396627869635979,0.047276253942343
891126d4097ffff,18.655473347713983,18.655473347713983,5.686745620013009,5.686745620013009,16.0,2.833213344056216,12.968727727700973,1.078228540022898,2.28051834814994
891126d40a3ffff,25.45236998293225,180.0,19.0,81.47534178544547,30.0,3.4339872044851463,98.52465821455452,0.7859976700500928,1.2092573784348912
891126d40bbffff,13.0,54.0,11.957488535193477,47.61461727806005,26.0,3.295836866004329,6.385382721939948,0.123408932509089,0.1341055139569968
891126d40c3ffff,29.540777703811912,69.0,9.892024763277533,33.60579663763771,26.0,3.295836866004329,35.39420336236229,0.7044740411380439,1.0532172096382209
891126d40cbffff,12.460949613553868,34.84379845421547,12.460949613553868,34.84379845421547,15.0,2.772588722239781,0.0,0.0,0.0
891126d40cfffff,6.308861571032962,11.142194904366296,5.786676791308299,6.786676791308299,8.0,2.1972245773362196,4.355518113057997,0.4442723991156039,0.6417747959702621
891126d40d3ffff,6.0,11.0,6.0,11.0,36.0,3.610917912644224,0.0,0.0,0.0
891126d4103ffff,11.89275034546651,11.89275034546651,12.230787323775967,12.230787323775967,5.0,1.791759469228055,0.3380369783094572,0.0258813221764286,0.0276382026243177
891126d4113ffff,21.0,50.0,21.0,50.0,12.0,2.5649493574615367,0.0,0.0,0.0
891126d4147ffff,6.829569922524147,10.717904328314654,5.760665955244849,6.393047029699117,12.0,2.5649493574615367,4.324857298615537,0.4605779886459236,0.6764938969671686
891126d414bffff,14.5,77.0,6.718989013193855,15.56192422297574,15.0,2.772588722239781,61.43807577702426,1.5496024874432337,3.947974228425854
891126d414fffff,12.942821896891084,23.005121518995217,7.944871588818454,7.880931802037818,13.0,2.6390573296152584,15.124189716957396,0.9943607200459764,1.9190864858196903
891126d4153ffff,13.0,46.0,10.0,31.0,7.0,2.0794415416798357,15.0,0.3844116989103319,0.4838709677419355
891126d415bffff,12.12125873687932,26.0,10.0,26.0,22.0,3.1354942159291497,0.0,0.0,0.0
